"code","iso","country","PAR.ind.1995","PAR.ind.1996","PAR.ind.1997","PAR.ind.1998","PAR.ind.1999","PAR.ind.2000","PAR.ind.2001","PAR.ind.2002","PAR.ind.2003","PAR.ind.2004","PAR.ind.2005","PAR.ind.2006","PAR.ind.2007","PAR.ind.2008","PAR.ind.2009","PAR.ind.2010","PAR.ind.2011","PAR.ind.2012","PAR.ind.2013","PAR.ind.2014","PAR.ind.2015","PAR.ind.2016","PAR.ind.2017","PAR.ind.2018","PAR.ind.2019","PAR.ind.2020"
70,"BIH","Bosnia and Herzegovina",20.1586582887264,20.1586582887264,20.1586582887264,20.1586582887264,20.1586582887264,20.1586582887264,21.6663391610248,23.1740200333233,24.6817009056217,26.18938177792,27.6970626502186,29.1047427470028,30.512422843787,31.9201029405711,33.3277830373553,34.7354631341395,34.7354631341395,36.1755334792492,36.1755334792492,41.4977089518807,41.4977089518807,41.8478834724188,41.8478834724188,41.8478834724188,41.8478834724188,41.8478834724188
72,"BWA","Botswana",51.9901784100406,51.9901784100406,51.9901784100406,51.9901784100406,51.9901784100406,51.9901784100406,53.1223099348747,54.2544414597088,55.3865729845428,56.5187045093769,57.6508360342109,59.5267931232166,61.4027502122226,63.2787073012282,65.1546643902343,67.0306214792399,67.0306214792399,70.0089542070756,70.0089542070756,70.1972252099408,70.1972252099408,70.6749420004807,70.6749420004807,70.6749420004807,70.6749420004807,70.6749420004807
76,"BRA","Brazil",22.1177505075145,22.1177505075145,22.1177505075145,22.1177505075145,22.1177505075145,22.1177505075145,24.0331991693646,25.9486478312147,27.8640964930649,29.7795451549148,31.6949938167651,35.474129738765,39.253265660765,43.032401582765,46.8115375047649,50.5906734267649,50.5906734267649,51.4918210089203,51.4918210089203,51.7667109902901,51.7667109902901,51.767188229841,51.767188229841,51.767188229841,51.767188229841,51.767188229841
92,"VGB","British Virgin Islands",24.9151617215701,24.9151617215701,24.9151617215701,24.9151617215701,24.9151617215701,24.9151617215701,25.539252654794,26.1633435880183,26.7874345212422,27.4115254544665,28.0356163876904,29.731988233659,31.4283600796275,33.1247319255961,34.8211037715646,36.5174756175332,36.5174756175332,36.9324354071181,36.9324354071181,37.0120151022455,37.0120151022455,37.0124923417967,37.0124923417967,37.0124923417967,37.0124923417967,37.0124923417967
96,"BRN","Brunei Darussalam",9.40021129781119,9.40021129781119,9.40021129781119,9.40021129781119,9.40021129781119,9.40021129781119,8.42626559454802,7.45231989128484,6.47837418802164,5.50442848475846,4.53048278149529,5.97759479617996,7.4247068108646,8.87181882554927,10.3189308402339,11.7660428549186,11.7660428549186,11.8718349323841,11.8718349323841,11.9876848333867,11.9876848333867,12.6510000853066,12.6510000853066,12.6510000853066,12.6510000853066,12.6510000853066
100,"BGR","Bulgaria",10.8468436867471,10.8468436867471,10.8468436867471,10.8468436867471,10.8468436867471,10.8468436867471,12.6360720321516,14.4253003775561,16.2145287229607,18.0037570683651,19.7929854137697,22.7907632671104,25.7885411204512,28.786318973792,31.7840968271325,34.7818746804733,34.7818746804733,36.0530022245329,36.0530022245329,37.0214405833778,37.0214405833778,37.0037827199909,37.0037827199909,37.0037827199909,37.0037827199909,37.0037827199909
854,"BFA","Burkina Faso",32.040849319367,32.040849319367,32.040849319367,32.040849319367,32.040849319367,32.040849319367,30.070005076636,28.0991608339045,26.1283165911735,24.1574723484422,22.1866281057109,24.6639428219294,27.141257538148,29.6185722543663,32.095886970585,34.5732016868033,34.5732016868033,35.0395840380075,35.0395840380075,35.064758424322,35.064758424322,35.1085451531252,35.1085451531252,35.1085451531252,35.1085451531252,35.1085451531252
108,"BDI","Burundi",22.5722973178541,22.5722973178541,22.5722973178541,22.5722973178541,22.5722973178541,22.5722973178541,22.590828529619,22.6093597413839,22.6278909531488,22.6464221649137,22.6649533766786,23.1137327470446,23.5625121174105,24.0112914877765,24.4600708581424,24.9088502285084,24.9088502285084,25.2074232225957,25.2074232225957,25.2461154191922,25.2461154191922,25.2908924200637,25.2908924200637,25.2908924200637,25.2908924200637,25.2908924200637
132,"CPV","Cabo Verde",0.0798421768804993,0.0798421768804993,0.0798421768804993,0.0798421768804993,0.0798421768804993,0.0798421768804993,0.0115181765631235,0,0,0,0,0.0529592729732677,0.367696370652882,0.682433468332458,0.997170566012072,1.31190766369169,1.31190766369169,2.03945935917465,2.03945935917465,2.07303316158674,2.07303316158674,2.11721361301958,2.11721361301958,2.11721361301958,2.11721361301958,2.11721361301958
116,"KHM","Cambodia",23.5088322127152,23.5088322127152,23.5088322127152,23.5088322127152,23.5088322127152,23.5088322127152,21.1813229915522,18.8538137703893,16.5263045492264,14.1987953280634,11.8712861069005,15.6233410705795,19.3753960342586,23.1274509979376,26.8795059616167,30.6315609252958,30.6315609252958,30.9150412185833,30.9150412185833,31.1364803702424,31.1364803702424,31.0333966272288,31.0333966272288,31.0333966272288,31.0333966272288,31.0333966272288
120,"CMR","Cameroon",22.4560059702668,22.4560059702668,22.4560059702668,22.4560059702668,22.4560059702668,22.4560059702668,22.0828738411282,21.7097417119895,21.3366095828509,20.9634774537122,20.5903453245736,21.8588981612557,23.1274509979377,24.3960038346197,25.6645566713017,26.9331095079838,26.9331095079838,27.2505931192793,27.2505931192793,27.3693780435207,27.3693780435207,27.413737459785,27.413737459785,27.413737459785,27.413737459785,27.413737459785
124,"CAN","Canada",21.5892673597378,21.5892673597378,21.5892673597378,21.5892673597378,21.5892673597378,21.5892673597378,21.9039519610668,22.2186365623958,22.5333211637248,22.8480057650538,23.1626903663828,23.6167050546231,24.0707197428633,24.5247344311036,24.9787491193438,25.4327638075842,25.4327638075842,26.4669419145776,26.4669419145776,27.7975931616346,27.7975931616346,28.7782011290293,28.7782011290293,28.7782011290293,28.7782011290293,28.7782011290293
136,"CYM","Cayman Islands",31.3929966288992,31.3929966288992,31.3929966288992,31.3929966288992,31.3929966288992,31.3929966288992,32.9475567422914,34.5021168556835,36.0566769690756,37.6112370824677,39.1657971958598,40.7404729563261,42.3151487167925,43.8898244772588,45.4645002377251,47.0391759981914,47.0391759981914,50.5062020262398,50.5062020262398,55.1120409328363,55.1120409328363,55.1125181723872,55.1125181723872,55.1125181723872,55.1125181723872,55.1125181723872
140,"CAF","Central African Republic",31.7627379710281,31.7627379710281,31.7627379710281,31.7627379710281,31.7627379710281,31.7627379710281,30.2686488811419,28.7745597912554,27.2804707013693,25.7863816114827,24.2922925215966,26.1550491646219,28.0178058076475,29.8805624506728,31.7433190936985,33.6060757367238,33.6060757367238,33.9385923938755,33.9385923938755,34.0119679748401,34.0119679748401,34.057663661847,34.057663661847,34.057663661847,34.057663661847,34.057663661847
148,"TCD","Chad",12.7456366882677,12.7456366882677,12.7456366882677,12.7456366882677,12.7456366882677,12.7456366882677,12.6758404039355,12.6060441196034,12.5362478352712,12.466451550939,12.3966552666069,12.9466786215174,13.4967019764279,14.0467253313385,14.596748686249,15.1467720411595,15.1467720411595,19.1692810445819,19.1692810445819,19.1957320466955,19.1957320466955,19.2188543029409,19.2188543029409,19.2188543029409,19.2188543029409,19.2188543029409
152,"CHL","Chile",20.9941854326206,20.9941854326206,20.9941854326206,20.9941854326206,20.9941854326206,20.9941854326206,21.6938687245236,22.3935520164266,23.0932353083296,23.7929186002325,24.4926018921355,25.8206378664529,27.1486738407703,28.4767098150878,29.8047457894049,31.1327817637224,31.1327817637224,31.8136832930961,31.8136832930961,31.9334704203945,31.9334704203945,31.9343055896086,31.9343055896086,31.9343055896086,31.9343055896086,31.9343055896086
156,"CHN","China",17.5533956488877,17.5533956488877,17.5533956488877,17.5533956488877,17.5533956488877,17.5533956488877,17.6818231982567,17.8102507476256,17.9386782969945,18.0671058463635,18.1955333957324,18.4527631275178,18.7099928593032,18.9672225910886,19.224452322874,19.4816820546594,19.4816820546594,20.1263372401356,20.1263372401356,20.2614556880094,20.2614556880094,20.206394174814,20.206394174814,20.206394174814,20.206394174814,20.206394174814
170,"COL","Colombia",29.9964743928171,29.9964743928171,29.9964743928171,29.9964743928171,29.9964743928171,29.9964743928171,31.3010564294011,32.6056384659851,33.910220502569,35.214802539153,36.519384575737,38.9094241090683,41.2994636423996,43.6895031757309,46.0795427090623,48.4695822423936,48.4695822423936,51.8887650054556,51.8887650054556,52.2476491477992,52.2476491477992,52.248245697238,52.248245697238,52.248245697238,52.248245697238,52.248245697238
174,"COM","Comoros",11.1112821219502,11.1112821219502,11.1112821219502,11.1112821219502,11.1112821219502,11.1112821219502,11.2049069770633,11.2985318321763,11.3921566872894,11.4857815424025,11.5794063975155,11.9835662560617,12.3877261146079,12.7918859731541,13.1960458317003,13.6002056902465,13.6002056902465,14.0047020026761,14.0047020026761,14.0448617108919,14.0448617108919,14.0878967874023,14.0878967874023,14.0878967874023,14.0878967874023,14.0878967874023
184,"COK","Cook Islands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,"CRI","Costa Rica",44.1462691499826,44.1462691499826,44.1462691499826,44.1462691499826,44.1462691499826,44.1462691499826,44.7688997301805,45.3915303103787,46.0141608905766,46.6367914707749,47.2594220509728,48.7284846988051,50.1975473466377,51.66660999447,53.1356726423026,54.6047352901349,54.6047352901349,55.9841962122691,55.9841962122691,56.1736603140117,56.1736603140117,56.1742568634506,56.1742568634506,56.1742568634506,56.1742568634506,56.1742568634506
384,"CIV","Cote d'Ivoire",42.9056849371862,42.9056849371862,42.9056849371862,42.9056849371862,42.9056849371862,42.9056849371862,40.5831843451108,38.2606837530357,35.9381831609603,33.6156825688852,31.2931819768097,33.9560736786282,36.6189653804463,39.2818570822648,41.9447487840829,44.6076404859013,44.6076404859013,44.9888355772539,44.9888355772539,45.0576773824844,45.0576773824844,45.1012254915119,45.1012254915119,45.1012254915119,45.1012254915119,45.1012254915119
191,"HRV","Croatia",18.036135385702,18.036135385702,18.036135385702,18.036135385702,18.036135385702,18.036135385702,19.8307517656372,21.6253681455724,23.4199845255076,25.2146009054429,27.009217285378,27.9813972023026,28.9535771192271,29.9257570361516,30.8979369530761,31.8701168700007,31.8701168700007,33.3765235126977,33.3765235126977,44.1139361704032,44.1139361704032,44.4922678244498,44.4922678244498,44.4922678244498,44.4922678244498,44.4922678244498
192,"CUB","Cuba",23.2512779580351,23.2512779580351,23.2512779580351,23.2512779580351,23.2512779580351,23.2512779580351,23.877075022654,24.5028720872728,25.1286691518917,25.7544662165106,26.3802632811294,27.6174209139498,28.8545785467698,30.0917361795901,31.3288938124101,32.5660514452305,32.5660514452305,33.2043593446784,33.2043593446784,33.4976230487615,33.4976230487615,33.4981002883123,33.4981002883123,33.4981002883123,33.4981002883123,33.4981002883123
531,"CUW","Curacao",6.29179499936468,6.29179499936468,6.29179499936468,6.29179499936468,6.29179499936468,6.29179499936468,6.5685080358192,6.84522107227377,7.1219341087283,7.39864714518286,7.67536018163739,8.31594928613914,8.95653839064086,9.59712749514261,10.2377165996443,10.8783057041461,10.8783057041461,11.3045641401008,11.3045641401008,11.351584166862,11.351584166862,11.3520256134467,11.3520256134467,11.3520256134467,11.3520256134467,11.3520256134467
196,"CYP","Cyprus",5.66680208338927,5.66680208338927,5.66680208338927,5.66680208338927,5.66680208338927,5.66680208338927,6.27885464893961,6.89090721448996,7.5029597800403,8.11501234559065,8.72706491114099,9.5242506295088,10.3214363478766,11.1186220662444,11.9158077846122,12.7129935029801,12.7129935029801,14.1412044452478,14.1412044452478,14.2336934702295,14.2336934702295,14.5922674068652,14.5922674068652,14.5922674068652,14.5922674068652,14.5922674068652
203,"CZE","Czech Republic",34.7316452177315,34.7316452177315,34.7316452177315,34.7316452177315,34.7316452177315,34.7316452177315,35.7897091642521,36.8477731107728,37.9058370572931,38.9639010038137,40.0219649503344,41.569461918372,43.1169588864092,44.6644558544468,46.2119528224841,47.7594497905217,47.7594497905217,48.8166547058505,48.8166547058505,49.3444816492443,49.3444816492443,49.3836152924257,49.3836152924257,49.3836152924257,49.3836152924257,49.3836152924257
180,"COD","Dem. Rep. Congo",24.7388813624235,24.7388813624235,24.7388813624235,24.7388813624235,24.7388813624235,24.7388813624235,24.7637670188098,24.7886526751961,24.8135383315824,24.8384239879686,24.863309644355,25.2720891817549,25.6808687191548,26.0896482565543,26.4984277939542,26.9072073313541,26.9072073313541,27.3149011487753,27.3149011487753,27.6110521521416,27.6110521521416,27.6561393587214,27.6561393587214,27.6561393587214,27.6561393587214,27.6561393587214
208,"DNK","Denmark",26.6158287234975,26.6158287234975,26.6158287234975,26.6158287234975,26.6158287234975,26.6158287234975,27.2200855809825,27.8243424384674,28.4285992959524,29.0328561534373,29.6371130109222,30.6138314759767,31.5905499410311,32.5672684060855,33.54398687114,34.5207053361944,34.5207053361944,34.943420268483,34.943420268483,35.1456505282147,35.1456505282147,34.879708788426,34.879708788426,34.879708788426,34.879708788426,34.879708788426
262,"DJI","Djibouti",4.87473953160132,4.87473953160132,4.87473953160132,4.87473953160132,4.87473953160132,4.87473953160132,4.41433699197107,3.95393445234077,3.49353191271051,3.03312937308022,2.57272683344996,3.31515408573729,4.05758133802459,4.80000859031192,5.54243584259921,6.28486309488655,6.28486309488655,6.82259275896361,6.82259275896361,7.55181479287505,7.55181479287505,7.59549414277932,7.59549414277932,7.59549414277932,7.59549414277932,7.59549414277932
212,"DMA","Dominica",59.1308751917161,59.1308751917161,59.1308751917161,59.1308751917161,59.1308751917161,59.1308751917161,60.0902459990919,61.0496168064682,62.008987613844,62.9683584212202,63.9277292285961,65.8696408235486,67.811552418501,69.7534640134535,71.695375608406,73.6372872033585,73.6372872033585,75.0938223129773,75.0938223129773,75.2003660427357,75.2003660427357,75.2008432822866,75.2008432822866,75.2008432822866,75.2008432822866,75.2008432822866
214,"DOM","Dominican Republic",31.1904084395043,31.1904084395043,31.1904084395043,31.1904084395043,31.1904084395043,31.1904084395043,31.6600837436103,32.1297590477163,32.5994343518223,33.0691096559283,33.5387849600343,34.5864212223656,35.6340574846969,36.6816937470286,37.7293300093599,38.7769662716912,38.7769662716912,39.4299492873323,39.4299492873323,39.5945969324236,39.5945969324236,39.5951934818621,39.5951934818621,39.5951934818621,39.5951934818621,39.5951934818621
218,"ECU","Ecuador",24.6648018531212,24.6648018531212,24.6648018531212,24.6648018531212,24.6648018531212,24.6648018531212,25.9719180317208,27.2790342103205,28.5861503889203,29.89326656752,31.2003827461198,33.5788587651305,35.9573347841416,38.3358108031523,40.7142868221634,43.0927628411741,43.0927628411741,46.5420116959484,46.5420116959484,47.3747947124243,47.3747947124243,47.3752719519755,47.3752719519755,47.3752719519755,47.3752719519755,47.3752719519755
818,"EGY","Egypt",1.18820717207529,1.18820717207529,1.18820717207529,1.18820717207529,1.18820717207529,1.18820717207529,1.76256019929524,2.33691322651518,2.91126625373516,3.4856192809551,4.05997230817504,5.12987895415336,6.19978560013172,7.26969224611004,8.33959889208839,9.40950553806672,9.40950553806672,10.5177034994187,10.5177034994187,10.5531027431133,10.5531027431133,10.5933936922055,10.5933936922055,10.5933936922055,10.5933936922055,10.5933936922055
222,"SLV","El Salvador",10.2224115272441,10.2224115272441,10.2224115272441,10.2224115272441,10.2224115272441,10.2224115272441,11.2723981943641,12.3223848614842,13.3723715286042,14.4223581957243,15.4723448628443,17.4950626585702,19.5177804542962,21.5404982500221,23.5632160457481,25.585933841474,25.585933841474,27.6710292327123,27.6710292327123,27.8758246550303,27.8758246550303,27.876683686222,27.876683686222,27.876683686222,27.876683686222,27.876683686222
226,"GNQ","Equatorial Guinea",27.186965156144,27.186965156144,27.186965156144,27.186965156144,27.186965156144,27.186965156144,27.6365486751534,28.0861321941625,28.535715713172,28.9852992321811,29.4348827511906,30.5817371161725,31.7285914811548,32.8754458461368,34.0223002111191,35.169154576101,35.169154576101,35.4795989040194,35.4795989040194,35.6567740873241,35.6567740873241,35.7004415062396,35.7004415062396,35.7004415062396,35.7004415062396,35.7004415062396
232,"ERI","Eritrea",8.5346180622046,8.5346180622046,8.5346180622046,8.5346180622046,8.5346180622046,8.5346180622046,8.15335377111712,7.7720894800296,7.39082518894212,7.00956089785461,6.62829660676713,7.30095382289758,7.97361103902804,8.6462682551585,9.31892547128896,9.99158268741942,9.99158268741942,10.577692510978,10.577692510978,10.7002953516271,10.7002953516271,10.746802345871,10.746802345871,10.746802345871,10.746802345871,10.746802345871
233,"EST","Estonia",20.8678243305075,20.8678243305075,20.8678243305075,20.8678243305075,20.8678243305075,20.8678243305075,21.5954022741658,22.3229802178241,23.0505581614824,23.7781361051407,24.505714048799,25.690437372152,26.8751606955049,28.0598840188579,29.2446073422112,30.4293306655641,30.4293306655641,30.9084791747574,30.9084791747574,31.2117649094109,31.2117649094109,31.2970714791504,31.2970714791504,31.2970714791504,31.2970714791504,31.2970714791504
748,"SWZ","Eswatini",20.6296937255527,20.6296937255527,20.6296937255527,20.6296937255527,20.6296937255527,20.6296937255527,21.4622810738129,22.2948684220731,23.1274557703333,23.9600431185934,24.7926304668536,26.305269858087,27.8179092493202,29.3305486405534,30.8431880317867,32.3558274230199,32.3558274230199,33.0839756679415,33.0839756679415,33.8975497924903,33.8975497924903,34.7831870892383,34.7831870892383,34.7831870892383,34.7831870892383,34.7831870892383
231,"ETH","Ethiopia",23.7888286572806,23.7888286572806,23.7888286572806,23.7888286572806,23.7888286572806,23.7888286572806,22.7418867784958,21.6949448997111,20.6480030209264,19.6010611421416,18.5541192633569,19.9632477821783,21.3723763009998,22.7815048198213,24.1906333386427,25.5997618574642,25.5997618574642,25.9739773203836,25.9739773203836,26.0351236378539,26.0351236378539,26.0849951709322,26.0849951709322,26.0849951709322,26.0849951709322,26.0849951709322
234,"FRO","Faeroe Islands",31.303919866707,31.303919866707,31.303919866707,31.303919866707,31.303919866707,31.303919866707,31.9691679388083,32.6344160109097,33.299664083011,33.9649121551124,34.6301602272138,36.3254248774241,38.0206895276341,39.7159541778445,41.4112188280545,43.1064834782649,43.1064834782649,43.5145232943606,43.5145232943606,43.7038680862156,43.7038680862156,43.4848151323116,43.4848151323116,43.4848151323116,43.4848151323116,43.4848151323116
238,"FLK","Falkland Islands",30.8551476549343,30.8551476549343,30.8551476549343,30.8551476549343,30.8551476549343,30.8551476549343,31.8111539234757,32.7671601920174,33.7231664605588,34.6791727291006,35.635178997642,37.4651301939324,39.2950813902228,41.1250325865132,42.9549837828036,44.7849349790941,44.7849349790941,45.2024002763217,45.2024002763217,45.3221874036201,45.3221874036201,45.3225453332834,45.3225453332834,45.3225453332834,45.3225453332834,45.3225453332834
242,"FJI","Fiji",0,0,0,0,0,0,0,0,0,0,0,1.01999931993364,2.29360373726291,3.56720815459222,4.84081257192149,6.11441698925076,6.11441698925076,6.29455105777164,6.29455105777164,6.31198223237152,6.31198223237152,6.11182796468666,6.11182796468666,6.11182796468666,6.11182796468666,6.11182796468666
246,"FIN","Finland",22.4065400908068,22.4065400908068,22.4065400908068,22.4065400908068,22.4065400908068,22.4065400908068,22.6471165484604,22.887693006114,23.1282694637677,23.3688459214213,23.609422379075,24.0549565204942,24.5004906619133,24.9460248033323,25.3915589447518,25.8370930861708,25.8370930861708,26.3155257360376,26.3155257360376,26.4645437858339,26.4645437858339,26.394890673367,26.394890673367,26.394890673367,26.394890673367,26.394890673367
250,"FRA","France",32.9694381757041,32.9694381757041,32.9694381757041,32.9694381757041,32.9694381757041,32.9694381757041,34.1760190704925,35.3825999652808,36.5891808600692,37.7957617548576,39.0023426496459,40.684969996546,42.367597343446,44.0502246903461,45.7328520372462,47.4154793841462,47.4154793841462,48.4477485329358,48.4477485329358,49.8906823153514,49.8906823153514,50.2156824495751,50.2156824495751,50.2156824495751,50.2156824495751,50.2156824495751
258,"PYF","French Polynesia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,"GAB","Gabon",19.1282145812193,19.1282145812193,19.1282145812193,19.1282145812193,19.1282145812193,19.1282145812193,19.8835869563272,20.6389593314351,21.394331706543,22.1497040816509,22.9050764567588,24.3657826400534,25.8264888233481,27.2871950066428,28.7479011899372,30.2086073732319,30.2086073732319,30.5217958285685,30.5217958285685,30.7043399568219,30.7043399568219,30.7480073757374,30.7480073757374,30.7480073757374,30.7480073757374,30.7480073757374
270,"GMB","Gambia",25.4893524873427,25.4893524873427,25.4893524873427,25.4893524873427,25.4893524873427,25.4893524873427,23.8088464702468,22.1283404531509,20.447834436055,18.767328418959,17.0868224018631,19.5984315522157,22.1100407025683,24.6216498529208,27.1332590032733,29.6448681536259,29.6448681536259,30.084286470199,30.084286470199,30.1067167290956,30.1067167290956,30.1493103590213,30.1493103590213,30.1493103590213,30.1493103590213,30.1493103590213
268,"GEO","Georgia",18.1395889893677,18.1395889893677,18.1395889893677,18.1395889893677,18.1395889893677,18.1395889893677,18.9001632755814,19.6607375617951,20.4213118480087,21.1818861342224,21.9424604204361,22.9015759046523,23.8606913888685,24.8198068730846,25.7789223573008,26.738037841517,26.738037841517,27.7169516085062,27.7169516085062,28.8889207048591,28.8889207048591,28.8105937635527,28.8105937635527,28.8105937635527,28.8105937635527,28.8105937635527
276,"DEU","Germany",40.3500671416392,40.3500671416392,40.3500671416392,40.3500671416392,40.3500671416392,40.3500671416392,41.588718534254,42.8273699268689,44.0660213194837,45.3046727120986,46.5433241047134,48.2932422283029,50.0431603518925,51.793078475482,53.5429965990715,55.2929147226611,55.2929147226611,56.0967054364147,56.0967054364147,56.651377104552,56.651377104552,56.3970084238746,56.3970084238746,56.3970084238746,56.3970084238746,56.3970084238746
288,"GHA","Ghana",36.5372810588991,36.5372810588991,36.5372810588991,36.5372810588991,36.5372810588991,36.5372810588991,34.4739430187906,32.4106049786824,30.3472669385739,28.2839288984657,26.2205908583572,28.6561757482373,31.091760638117,33.5273455279971,35.9629304178768,38.3985153077569,38.3985153077569,38.6913017722887,38.6913017722887,38.771000777304,38.771000777304,38.8138330270051,38.8138330270051,38.8138330270051,38.8138330270051,38.8138330270051
300,"GRC","Greece",19.1206861273024,19.1206861273024,19.1206861273024,19.1206861273024,19.1206861273024,19.1206861273024,20.0410974839334,20.9615088405644,21.8819201971954,22.8023315538264,23.7227429104573,25.1376269382636,26.5525109660701,27.9673949938765,29.3822790216827,30.7971630494891,30.7971630494891,31.7980536978011,31.7980536978011,32.2274499838037,32.2274499838037,32.1466771897987,32.1466771897987,32.1466771897987,32.1466771897987,32.1466771897987
304,"GRL","Greenland",95.2983552535423,95.2983552535423,95.2983552535423,95.2983552535423,95.2983552535423,95.2983552535423,93.1374145666635,90.9764738797847,88.8155331929055,86.6545925060266,84.4936518191478,87.2540531060242,90.0144543929005,92.7748556797771,95.5352569666535,98.2956582535298,98.2956582535298,98.4097185062164,98.4097185062164,98.7934191052116,98.7934191052116,99.0690249459079,99.0690249459079,99.0690249459079,99.0690249459079,99.0690249459079
308,"GRD","Grenada",51.6500259200732,51.6500259200732,51.6500259200732,51.6500259200732,51.6500259200732,51.6500259200732,52.4556540060981,53.2612820921229,54.0669101781477,54.8725382641725,55.6781663501973,57.7654689743586,59.85277159852,61.9400742226813,64.0273768468426,66.114679471004,66.114679471004,66.9857609614467,66.9857609614467,67.0982701855926,67.0982701855926,67.0987474251435,67.0987474251435,67.0987474251435,67.0987474251435,67.0987474251435
320,"GTM","Guatemala",41.5508018519281,41.5508018519281,41.5508018519281,41.5508018519281,41.5508018519281,41.5508018519281,42.2602900304061,42.9697782088842,43.6792663873622,44.3887545658403,45.0982427443183,46.4899925848904,47.8817424254628,49.2734922660348,50.6652421066072,52.0569919471792,52.0569919471792,53.0643253294295,53.0643253294295,53.3667758948689,53.3667758948689,53.3689234728484,53.3689234728484,53.3689234728484,53.3689234728484,53.3689234728484
831,"GGY","Guernsey",37.749827448075,37.749827448075,37.749827448075,37.749827448075,37.749827448075,37.749827448075,38.5270836427934,39.3043398375117,40.0815960322305,40.8588522269489,41.6361084216673,42.7818889976595,43.9276695736521,45.0734501496443,46.2192307256369,47.3650113016291,47.3650113016291,48.018948796372,48.018948796372,49.9007043459222,49.9007043459222,50.2488505983689,50.2488505983689,50.2488505983689,50.2488505983689,50.2488505983689
324,"GIN","Guinea",15.5996246510931,15.5996246510931,15.5996246510931,15.5996246510931,15.5996246510931,15.5996246510931,14.5028327150098,13.4060407789265,12.3092488428432,11.2124569067599,10.1156649706766,11.6355416997006,13.1554184287246,14.6752951577486,16.1951718867725,17.7150486157965,17.7150486157965,18.2502727722309,18.2502727722309,18.2795872116504,18.2795872116504,18.322932493869,18.322932493869,18.322932493869,18.322932493869,18.322932493869
624,"GNB","Guinea-Bissau",25.7666405974562,25.7666405974562,25.7666405974562,25.7666405974562,25.7666405974562,25.7666405974562,23.9715493641678,22.1764581308794,20.381366897591,18.5862756643026,16.7911844310141,19.0631000168824,21.3350156027506,23.6069311886189,25.8788467744871,28.1507623603554,28.1507623603554,28.6072300598877,28.6072300598877,28.6352678835082,28.6352678835082,28.6796511617502,28.6796511617502,28.6796511617502,28.6796511617502,28.6796511617502
328,"GUY","Guyana",35.0092793265195,35.0092793265195,35.0092793265195,35.0092793265195,35.0092793265195,35.0092793265195,37.7453652582731,40.4814511900266,43.2175371217802,45.9536230535338,48.6897089852873,53.5656654777438,58.4416219701999,63.3175784626563,68.1935349551124,73.0694914475689,73.0694914475689,77.9935298247874,77.9935298247874,78.1506609469505,78.1506609469505,78.151376806277,78.151376806277,78.151376806277,78.151376806277,78.151376806277
332,"HTI","Haiti",22.9659841544538,22.9659841544538,22.9659841544538,22.9659841544538,22.9659841544538,22.9659841544538,23.4091965254574,23.852408896461,24.2956212674647,24.7388336384683,25.1820460094719,26.1597261122217,27.1374062149715,28.1150863177209,29.0927664204707,30.0704465232205,30.0704465232205,30.7322584705547,30.7322584705547,30.8852137466466,30.8852137466466,30.8856909861975,30.8856909861975,30.8856909861975,30.8856909861975,30.8856909861975
336,"VAT","Holy See",22.2334810986293,22.2334810986293,22.2334810986293,22.2334810986293,22.2334810986293,22.2334810986293,22.7305785873351,23.227676076041,23.7247735647468,24.2218710534526,24.7189685421585,25.7831793340958,26.8473901260331,27.9116009179704,28.9758117099077,30.040022501845,30.040022501845,30.8342684245787,30.8342684245787,31.7539090393347,31.7539090393347,31.1815795078109,31.1815795078109,31.1815795078109,31.1815795078109,31.1815795078109
340,"HND","Honduras",40.4070972679827,40.4070972679827,40.4070972679827,40.4070972679827,40.4070972679827,40.4070972679827,41.1428097597877,41.8785222515923,42.6142347433974,43.349947235202,44.085659727007,45.3777380873552,46.6698164477031,47.9618948080513,49.2539731683991,50.5460515287473,50.5460515287473,52.0828821928203,52.0828821928203,52.3861679274738,52.3861679274738,52.3875996461268,52.3875996461268,52.3875996461268,52.3875996461268,52.3875996461268
344,"HKG","Hong Kong",5.56183324414919,5.56183324414919,5.56183324414919,5.56183324414919,5.56183324414919,5.56183324414919,5.32369548060111,5.08555771705302,4.84741995350494,4.60928218995685,4.37114442640877,5.21902014368489,6.06689586096104,6.91477157823716,7.76264729551332,8.61052301278944,8.61052301278944,8.72212548178825,8.72212548178825,8.95404004159143,8.95404004159143,9.51959277149115,9.51959277149115,9.51959277149115,9.51959277149115,9.51959277149115
348,"HUN","Hungary",11.3017364957612,11.3017364957612,11.3017364957612,11.3017364957612,11.3017364957612,11.3017364957612,12.7555417951485,14.2093470945358,15.6631523939231,17.1169576933103,18.5707629926976,20.5163016082376,22.4618402237776,24.4073788393176,26.3529174548577,28.2984560703976,28.2984560703976,29.707028605142,29.707028605142,30.8051568119681,30.8051568119681,30.7749714103682,30.7749714103682,30.7749714103682,30.7749714103682,30.7749714103682
