,country,year,DMT
3659,Macedonia,2012,-23.273538960285
3660,Madagascar,2012,-21.3375090249592
3661,Malawi,2012,-21.8664555691104
3662,Malaysia,2012,-23.0451338039663
3663,Maldives,2012,-24.7375356368458
3664,Mali,2012,-21.3456761517168
3665,Malta,2012,-24.5556443012678
3666,Marshall Islands,2012,-22.4743428554943
3667,Martinique,2012,
3668,Mauritania,2012,-21.6284154338363
3669,Mauritius,2012,-23.4528292180703
3670,Mayotte,2012,
3671,Mexico,2012,-23.058593447136
3672,Micronesia,2012,-22.8582962076746
3673,Moldova,2012,-22.3332154608395
3674,Monaco,2012,
3675,Mongolia,2012,-21.7128718710409
3676,Montenegro,2012,-23.6060842006065
3677,Montserrat,2012,
3678,Morocco,2012,-23.7483829564809
3679,Mozambique,2012,-21.352190766882
3680,Myanmar,2012,-21.8134417026699
3681,Namibia,2012,-21.9420614238429
3682,Nauru,2012,-23.6607169390496
3683,Nepal,2012,-21.6651043607675
3684,Netherlands,2012,-24.5155234085399
3685,Netherlands Antilles,2012,
3686,New Caledonia,2012,
3687,New Zealand,2012,-22.4247534948346
3688,Nicaragua,2012,-22.0884980234528
3689,Niger,2012,-20.7830567043182
3690,Nigeria,2012,-22.3765550060059
3691,Niue,2012,
3692,Norfolk Island,2012,
3693,North Korea,2012,
3694,Northern Mariana Islands,2012,
3695,Norway,2012,-25.0847364812381
3696,Oman,2012,-22.0883096969213
3697,Pakistan,2012,-22.6529891048694
3698,Palau,2012,-23.6737834521225
3699,Panama,2012,-23.4474397572407
3700,Papua New Guinea,2012,-21.7177301876367
3701,Paraguay,2012,-21.4031227645267
3702,Peru,2012,-23.2890858274514
3703,Philippines,2012,-23.0826838253329
3704,Pitcairn,2012,
3705,Poland,2012,-23.9663762452969
3706,Portugal,2012,-23.8598034146602
3707,Puerto Rico,2012,
3708,Qatar,2012,-24.8597416441668
3709,Republic of Congo,2012,-22.6121471194234
3710,Reunion,2012,
3711,Romania,2012,-23.4441321388151
3712,Russia,2012,-22.5948917172035
3713,Rwanda,2012,-22.1094221562435
3714,Saint Helena,2012,
3715,Saint Kitts and Nevis,2012,-23.4903561650286
3716,Saint Lucia,2012,-21.7013139179549
3717,Saint Pierre and Miquelon,2012,
3718,Saint Vincent and the Grenadines,2012,-23.6719752702937
3719,Samoa,2012,-22.3101125389735
3720,San Marino,2012,
3721,Sao Tome and Principe,2012,-23.1229070515729
3722,Saudi Arabia,2012,-24.4518187850135
3723,Senegal,2012,-21.9629835459685
3724,Serbia,2012,-23.2644527742153
3725,Seychelles,2012,-24.2720459840567
3726,Sierra Leone,2012,-21.3850403137143
3727,Singapore,2012,-25.8680940806707
3728,Sint Maarten,2012,
3729,Slovakia,2012,-24.1509632521525
3730,Slovenia,2012,-24.178022665738
3731,Solomon Islands,2012,-21.9391721487577
3732,Somalia,2012,-19.6047966236942
3733,South Africa,2012,-23.3699470958244
3734,South Korea,2012,-24.7384700216234
3735,South Sudan,2012,
3736,Spain,2012,-24.3881200099765
3737,Sri Lanka,2012,-23.0847102402053
3738,State of Palestine,2012,
3739,Sudan,2012,-21.0450606132201
3740,Suriname,2012,-22.5910435066224
3741,Svalbard and Jan Mayen Islands,2012,
3742,Swaziland,2012,-22.6898145206442
3743,Sweden,2012,-25.1218262335089
3744,Switzerland,2012,-25.4282845456509
3745,Syria,2012,-22.2840357847038
3746,Taiwan,2012,-25.7547939086263
3747,Tajikistan,2012,-22.2464582194484
3748,Tanzania,2012,-21.5553326677734
3749,Thailand,2012,-23.2921440436141
3750,Timor-Leste,2012,-21.8896129211336
3751,Togo,2012,-21.9584909743802
3752,Tokelau,2012,
3753,Tonga,2012,-22.1994747090163
3754,Trinidad and Tobago,2012,-24.9022856097918
3755,Tunisia,2012,-23.9474317468298
3756,Turkey,2012,-23.9264344109844
3757,Turkmenistan,2012,-21.2184458350055
3758,Turks and Caicos Islands,2012,
3759,Tuvalu,2012,-21.8922336123297
3760,Uganda,2012,-22.0948119979514
3761,Ukraine,2012,-22.3483718262581
3762,United Arab Emirates,2012,-23.7513083811684
3763,United Kingdom,2012,-24.5719385111106
3764,United States of America,2012,-23.8978071958928
3765,United States Virgin Islands,2012,
3766,Uruguay,2012,-21.9979489461328
3767,Uzbekistan,2012,-20.9924311071521
3768,Vanuatu,2012,-21.3312740206806
3769,Venezuela,2012,-22.8729863191749
3770,Viet Nam,2012,-22.5526230049434
3771,Wallis and Futuna Islands,2012,
3772,Western Sahara,2012,
3773,Yemen,2012,-23.6265993447384
3774,Zambia,2012,-20.3248622815951
3775,Zimbabwe,2012,-21.7093234495503
3776,Afghanistan,2013,-21.9231824746696
3777,Albania,2013,-23.2254044333182
3778,Algeria,2013,-23.1093854241495
3779,American Samoa,2013,
3780,Andorra,2013,
3781,Angola,2013,-20.9590035889336
3782,Anguilla,2013,
3783,Antigua and Barbuda,2013,-23.1215613117256
3784,Argentina,2013,-22.8350170845951
3785,Armenia,2013,-23.1443205281619
3786,Aruba,2013,
3787,Australia,2013,-22.8454177828635
3788,Austria,2013,-24.8380453979192
3789,Azerbaijan,2013,-22.248567486472
3790,Bahamas,2013,-23.994605006678
3791,Bahrain,2013,-23.3020195111436
3792,Bangladesh,2013,-22.5741754214045
3793,Barbados,2013,-21.5048400275438
3794,Belarus,2013,-23.0060271264137
3795,Belgium,2013,-24.9652456594327
3796,Belize,2013,-19.4967562720915
3797,Benin,2013,-22.3690388562121
3798,Bermuda,2013,
3799,Bhutan,2013,-23.185378605385
3800,Bolivia,2013,-21.8247371917403
3801,Bosnia and Herzegovina,2013,-22.8838671660915
3802,Botswana,2013,-21.5967279077861
3803,Brazil,2013,-22.9373945639145
3804,British Virgin Islands,2013,
3805,Brunei Darussalam,2013,-21.738789803709
3806,Bulgaria,2013,-23.3567531920679
3807,Burkina Faso,2013,-21.5846371990097
3808,Burundi,2013,-22.5379742360561
3809,Cambodia,2013,-21.6248874238599
3810,Cameroon,2013,-22.3240192937064
3811,Canada,2013,-23.0979974252656
3812,Cape Verde,2013,-24.3388760645027
3813,Cayman Islands,2013,
3814,Central African Republic,2013,-18.9604324158623
3815,Chad,2013,-21.0645188081447
3816,Chile,2013,-24.257130215984
3817,China,2013,-23.5918425146549
3818,Colombia,2013,-23.0137712450594
3819,Comoros,2013,-22.4278386314798
3820,Cook Islands,2013,
3821,Costa Rica,2013,-23.6074864351417
3822,Cote d'Ivoire,2013,-21.8857364553305
3823,Croatia,2013,-23.9900977436664
3824,Cuba,2013,-23.7583997719651
3825,Curacao,2013,
3826,Cyprus,2013,-24.6805158114357
3827,Czech Republic,2013,-24.0228828647835
3828,Dem. Rep. Congo,2013,-20.9438382223421
3829,Denmark,2013,-24.3097642843225
3830,Djibouti,2013,-22.3658803385927
3831,Dominica,2013,-22.8069852011157
3832,Dominican Republic,2013,-23.5027638719732
3833,Ecuador,2013,-23.3430733773117
3834,Egypt,2013,-23.5735097590764
3835,El Salvador,2013,-23.4322326734601
3836,Equatorial Guinea,2013,-21.5594251966485
3837,Eritrea,2013,-21.4967295767209
3838,Estonia,2013,-23.5687964401483
3839,Ethiopia,2013,-21.3266763232325
3840,Faeroe Islands,2013,
3841,Falkland Islands,2013,
3842,Fiji,2013,-23.1082564149713
3843,Finland,2013,-24.6096849854614
3844,France,2013,-24.4628847403573
3845,French Guiana,2013,
3846,French Polynesia,2013,
3847,Gabon,2013,-23.927545879454
3848,Gambia,2013,-19.9160764056114
3849,Georgia,2013,-22.5539365874589
3850,Germany,2013,-24.9933483293507
3851,Ghana,2013,-23.0328253062522
3852,Gibraltar,2013,
3853,Greece,2013,-24.1688669564211
3854,Greenland,2013,
3855,Grenada,2013,-20.3767768250678
3856,Guadeloupe,2013,
3857,Guam,2013,
3858,Guatemala,2013,-23.3093330591798
3859,Guinea,2013,-21.1115848781018
3860,Guinea-Bissau,2013,-21.5838501179332
3861,Guyana,2013,-21.8740825800106
3862,Haiti,2013,-22.2205458116276
3863,Holy See,2013,
3864,Honduras,2013,-22.1251284891924
3865,Hong Kong,2013,
3866,Hungary,2013,-24.1470590350263
3867,Iceland,2013,-24.1020248819054
3868,India,2013,-23.089173077047
3869,Indonesia,2013,-23.033728749346
3870,Iran,2013,-23.3458850508348
3871,Iraq,2013,-22.2063855292795
3872,Ireland,2013,-23.4136565534915
3873,Isle of Man,2013,
3874,Israel,2013,-24.2358815930387
3875,Italy,2013,-24.6875607163733
3876,Jamaica,2013,-24.1840546531908
3877,Japan,2013,-26.2620488951164
3878,Jordan,2013,-23.5603552722672
3879,Kazakhstan,2013,-22.8438099608781
3880,Kenya,2013,-22.1701524844307
3881,Kiribati,2013,-23.1981866500811
3882,Kosovo,2013,
3883,Kuwait,2013,-21.6307268691307
3884,Kyrgyzstan,2013,-22.2517663213172
3885,Laos,2013,-22.0420509804069
3886,Latvia,2013,-23.7484438561477
3887,Lebanon,2013,-24.2944171198307
3888,Lesotho,2013,-22.2928219132437
3889,Liberia,2013,-22.0848517439893
3890,Libya,2013,-21.1993220945317
3891,Liechtenstein,2013,
3892,Lithuania,2013,-23.8127892331823
3893,Luxembourg,2013,-25.3931221879525
3894,Macao,2013,
3895,Macedonia,2013,-23.3076190614634
3896,Madagascar,2013,-21.3406972764641
3897,Malawi,2013,-21.9100338635358
3898,Malaysia,2013,-23.0710367324128
3899,Maldives,2013,-24.7846753561362
3900,Mali,2013,-21.350360340913
3901,Malta,2013,-24.5941830181138
3902,Marshall Islands,2013,-22.4775127843499
3903,Martinique,2013,
3904,Mauritania,2013,-21.6546891215647
3905,Mauritius,2013,-23.4793920865922
3906,Mayotte,2013,
3907,Mexico,2013,-23.0667971210455
3908,Micronesia,2013,-22.8091972204942
3909,Moldova,2013,-22.4256764845978
3910,Monaco,2013,
3911,Mongolia,2013,-21.8292583553096
3912,Montenegro,2013,-23.7263974442545
3913,Montserrat,2013,
3914,Morocco,2013,-23.7642849355147
3915,Mozambique,2013,-21.412908918721
3916,Myanmar,2013,-21.8894596587289
3917,Namibia,2013,-22.3226124071441
3918,Nauru,2013,-23.9420118706463
3919,Nepal,2013,-21.7074173722744
3920,Netherlands,2013,-24.4979424594576
3921,Netherlands Antilles,2013,
3922,New Caledonia,2013,
3923,New Zealand,2013,-22.4476869615361
3924,Nicaragua,2013,-22.1234635861065
3925,Niger,2013,-20.7877699776771
3926,Nigeria,2013,-22.4111331139077
3927,Niue,2013,
3928,Norfolk Island,2013,
3929,North Korea,2013,
3930,Northern Mariana Islands,2013,
3931,Norway,2013,-25.09908558661
3932,Oman,2013,-22.1083580455014
3933,Pakistan,2013,-22.656878477745
3934,Palau,2013,-23.6454549131204
3935,Panama,2013,-23.5019272443149
3936,Papua New Guinea,2013,-21.6265107516862
3937,Paraguay,2013,-21.5065334398238
3938,Peru,2013,-23.3477071081088
3939,Philippines,2013,-23.1394565499523
3940,Pitcairn,2013,
3941,Poland,2013,-23.9814014133464
3942,Portugal,2013,-23.847116284519
3943,Puerto Rico,2013,
3944,Qatar,2013,-24.8641334072742
3945,Republic of Congo,2013,-22.4355753495869
3946,Reunion,2013,
3947,Romania,2013,-23.4913579343193
3948,Russia,2013,-22.6562725116289
3949,Rwanda,2013,-22.1360443811331
3950,Saint Helena,2013,
3951,Saint Kitts and Nevis,2013,-23.5407577847423
3952,Saint Lucia,2013,-21.7015046216616
3953,Saint Pierre and Miquelon,2013,
3954,Saint Vincent and the Grenadines,2013,-23.7125054661149
3955,Samoa,2013,-22.2873053287553
3956,San Marino,2013,
3957,Sao Tome and Principe,2013,-23.1521474173332
3958,Saudi Arabia,2013,-24.4610526943353
3959,Senegal,2013,-21.928696910818
3960,Serbia,2013,-23.3068063865832
3961,Seychelles,2013,-24.3209338416017
3962,Sierra Leone,2013,-21.6374475687385
3963,Singapore,2013,-25.8867697247928
3964,Sint Maarten,2013,
3965,Slovakia,2013,-24.1637261390355
3966,Slovenia,2013,-24.1716539800973
3967,Solomon Islands,2013,-21.9468504920523
3968,Somalia,2013,-19.6548487579927
3969,South Africa,2013,-23.3879235229236
3970,South Korea,2013,-24.7680232076142
3971,South Sudan,2013,
3972,Spain,2013,-24.3751659182713
3973,Sri Lanka,2013,-23.0993488685881
3974,State of Palestine,2013,
3975,Sudan,2013,-21.2476401977076
3976,Suriname,2013,-22.6904180438187
3977,Svalbard and Jan Mayen Islands,2013,
3978,Swaziland,2013,-22.716131731926
3979,Sweden,2013,-25.133975792213
3980,Switzerland,2013,-25.4522658914059
3981,Syria,2013,-22.2699715338124
3982,Taiwan,2013,-25.872036495441
3983,Tajikistan,2013,-22.3046852154041
3984,Tanzania,2013,-21.6196021742784
3985,Thailand,2013,-23.3376567303388
3986,Timor-Leste,2013,
3987,Togo,2013,-21.9579528290906
3988,Tokelau,2013,
3989,Tonga,2013,-22.1573383584153
3990,Trinidad and Tobago,2013,-24.9206067531286
3991,Tunisia,2013,-23.9684548399109
3992,Turkey,2013,-23.948759249661
3993,Turkmenistan,2013,-21.2900184048366
3994,Turks and Caicos Islands,2013,
3995,Tuvalu,2013,-21.8998170522205
3996,Uganda,2013,-22.1199710870331
3997,Ukraine,2013,-22.334728333297
3998,United Arab Emirates,2013,-23.7846564118579
3999,United Kingdom,2013,-24.5954627951337
4000,United States of America,2013,-23.9168644523442
4001,United States Virgin Islands,2013,
4002,Uruguay,2013,-22.037493790604
4003,Uzbekistan,2013,-21.0438290221238
4004,Vanuatu,2013,-21.3419221756421
4005,Venezuela,2013,-22.8501858009585
4006,Viet Nam,2013,-22.5913917126039
4007,Wallis and Futuna Islands,2013,
4008,Western Sahara,2013,
4009,Yemen,2013,-23.6554090264447
4010,Zambia,2013,-20.3081510795168
4011,Zimbabwe,2013,-21.7665280254398
4012,Afghanistan,2014,-21.91283263948
4013,Albania,2014,-23.2323932065783
4014,Algeria,2014,-23.1106801159265
4015,American Samoa,2014,
4016,Andorra,2014,
4017,Angola,2014,-21.0312919903627
4018,Anguilla,2014,
4019,Antigua and Barbuda,2014,-23.1550277757698
4020,Argentina,2014,-22.8098159079268
4021,Armenia,2014,-23.1620929671211
4022,Aruba,2014,
4023,Australia,2014,-22.8147814843643
4024,Austria,2014,-24.8453093272466
4025,Azerbaijan,2014,-22.2267178005425
4026,Bahamas,2014,-24.2763690966695
4027,Bahrain,2014,-23.3291199506438
4028,Bangladesh,2014,-22.624463670979
4029,Barbados,2014,-21.5037529403511
4030,Belarus,2014,-23.016739504324
4031,Belgium,2014,-24.9821669097169
4032,Belize,2014,-19.5569771841931
4033,Benin,2014,-22.4172990974021
4034,Bermuda,2014,
4035,Bhutan,2014,-23.3130726835553
4036,Bolivia,2014,-21.8846356660998
4037,Bosnia and Herzegovina,2014,-22.8934323253525
4038,Botswana,2014,-22.3346282254871
4039,Brazil,2014,-22.9189983625683
4040,British Virgin Islands,2014,
4041,Brunei Darussalam,2014,-21.6951892647137
4042,Bulgaria,2014,-23.3610656163431
4043,Burkina Faso,2014,-21.6092909096095
4044,Burundi,2014,-22.5898012618888
4045,Cambodia,2014,-21.716572981192
4046,Cameroon,2014,-22.4541613904588
4047,Canada,2014,-23.1608256580545
4048,Cape Verde,2014,-24.3503533242724
4049,Cayman Islands,2014,
4050,Central African Republic,2014,-18.9989806628421
4051,Chad,2014,-21.157585401465
4052,Chile,2014,-24.2611802018386
4053,China,2014,-23.6478651274871
4054,Colombia,2014,-23.0400669529746
4055,Comoros,2014,-22.4461945945118
4056,Cook Islands,2014,
4057,Costa Rica,2014,-23.6360266011155
4058,Cote d'Ivoire,2014,-21.9691005254478
4059,Croatia,2014,-23.9906852100515
4060,Cuba,2014,-23.7754133497144
4061,Curacao,2014,
4062,Cyprus,2014,-24.6517793624904
4063,Czech Republic,2014,-24.0477192495031
4064,Dem. Rep. Congo,2014,-21.0587925495063
4065,Denmark,2014,-24.3341627338503
4066,Djibouti,2014,-22.4163631762178
4067,Dominica,2014,-22.8461971177148
4068,Dominican Republic,2014,-23.567809764613
4069,Ecuador,2014,-23.4381676568308
4070,Egypt,2014,-23.5770460943107
4071,El Salvador,2014,-23.3839897662751
4072,Equatorial Guinea,2014,-21.5440462667185
4073,Eritrea,2014,-21.5060663822883
4074,Estonia,2014,-23.5914516800691
4075,Ethiopia,2014,-21.3882309952514
4076,Faeroe Islands,2014,
4077,Falkland Islands,2014,
4078,Fiji,2014,-23.1474374521044
4079,Finland,2014,-24.6033931034725
4080,France,2014,-24.464024715585
4081,French Guiana,2014,
4082,French Polynesia,2014,
4083,Gabon,2014,-24.0677057997576
4084,Gambia,2014,-19.9002123227784
4085,Georgia,2014,-22.572784632441
4086,Germany,2014,-25.0133050856872
4087,Ghana,2014,-23.0761234493386
4088,Gibraltar,2014,
4089,Greece,2014,-24.1811436589873
4090,Greenland,2014,
4091,Grenada,2014,-20.4425292877892
4092,Guadeloupe,2014,
4093,Guam,2014,
4094,Guatemala,2014,-23.3786448217915
4095,Guinea,2014,-21.1469674467003
4096,Guinea-Bissau,2014,-21.6063612422163
4097,Guyana,2014,-21.3387930541223
4098,Haiti,2014,-22.2488667471203
4099,Holy See,2014,
4100,Honduras,2014,-22.141821717145
4101,Hong Kong,2014,
4102,Hungary,2014,-24.184706337364
4103,Iceland,2014,-24.0830139770183
4104,India,2014,-23.1564884710402
4105,Indonesia,2014,-22.8540074497525
4106,Iran,2014,-23.3835662729151
4107,Iraq,2014,-22.1795477159732
4108,Ireland,2014,-23.4806291622625
4109,Isle of Man,2014,
4110,Israel,2014,-24.25160646189
4111,Italy,2014,-24.6963156687124
4112,Jamaica,2014,-24.1967986397599
4113,Japan,2014,-26.2791385274052
4114,Jordan,2014,-23.575245891939
4115,Kazakhstan,2014,-22.846842352336
4116,Kenya,2014,-22.2220021824126
4117,Kiribati,2014,-23.2038753805142
4118,Kosovo,2014,
4119,Kuwait,2014,-21.6335916264451
4120,Kyrgyzstan,2014,-22.2598012147148
4121,Laos,2014,-22.1228456008825
4122,Latvia,2014,-23.7549978811121
4123,Lebanon,2014,-24.3063264837771
4124,Lesotho,2014,-22.3396505359416
4125,Liberia,2014,-22.0612687762781
4126,Libya,2014,-20.941902163946
4127,Liechtenstein,2014,
4128,Lithuania,2014,-23.8625740000628
4129,Luxembourg,2014,-25.4183785942599
4130,Macao,2014,
4131,Macedonia,2014,-23.3333753888627
4132,Madagascar,2014,-21.3929790568937
4133,Malawi,2014,-21.9533737506591
4134,Malaysia,2014,-23.0771179711597
4135,Maldives,2014,-24.8441306896855
4136,Mali,2014,-21.387020679782
4137,Malta,2014,-24.6303719146709
4138,Marshall Islands,2014,-22.4482220276165
4139,Martinique,2014,
4140,Mauritania,2014,-21.691634794984
4141,Mauritius,2014,-23.5096513611401
4142,Mayotte,2014,
4143,Mexico,2014,-23.092433829773
4144,Micronesia,2014,-23.4797090199757
4145,Moldova,2014,-22.4651339243515
4146,Monaco,2014,
4147,Mongolia,2014,-21.7665895772071
4148,Montenegro,2014,-23.7243265964532
4149,Montserrat,2014,
4150,Morocco,2014,-23.7883756353992
4151,Mozambique,2014,-21.4610636271067
4152,Myanmar,2014,-21.9229483097907
4153,Namibia,2014,-22.4912297546345
4154,Nauru,2014,-24.2405322296162
4155,Nepal,2014,-21.7540574592269
4156,Netherlands,2014,-24.4908992934755
4157,Netherlands Antilles,2014,
4158,New Caledonia,2014,
4159,New Zealand,2014,-22.4756277364362
4160,Nicaragua,2014,-22.156109694338
4161,Niger,2014,-20.8168551534596
4162,Nigeria,2014,-22.4479700636108
4163,Niue,2014,
4164,Norfolk Island,2014,
4165,North Korea,2014,
4166,Northern Mariana Islands,2014,
4167,Norway,2014,-25.1247175402739
4168,Oman,2014,-22.1154803763169
4169,Pakistan,2014,-22.6748235707801
4170,Palau,2014,-23.6834889533886
4171,Panama,2014,-23.5822328650763
4172,Papua New Guinea,2014,-21.5683217329603
4173,Paraguay,2014,-21.5155451160395
4174,Peru,2014,-23.3705421320347
4175,Philippines,2014,-23.1966144402545
4176,Pitcairn,2014,
4177,Poland,2014,-24.008586568812
4178,Portugal,2014,-23.8503360836949
4179,Puerto Rico,2014,
4180,Qatar,2014,-24.866462867323
4181,Republic of Congo,2014,-23.0820840957535
4182,Reunion,2014,
4183,Romania,2014,-23.5231489222114
4184,Russia,2014,-22.6445413525559
4185,Rwanda,2014,-22.1942031045994
4186,Saint Helena,2014,
4187,Saint Kitts and Nevis,2014,-23.5985509201587
4188,Saint Lucia,2014,-21.7019502369424
4189,Saint Pierre and Miquelon,2014,
4190,Saint Vincent and the Grenadines,2014,-23.7342204307795
4191,Samoa,2014,-22.2959273565697
4192,San Marino,2014,
4193,Sao Tome and Principe,2014,-23.1966948288929
4194,Saudi Arabia,2014,-24.4809829218458
4195,Senegal,2014,-21.992310399117
4196,Serbia,2014,-23.2796230985296
4197,Seychelles,2014,-24.3444561225122
4198,Sierra Leone,2014,-21.6720963270119
4199,Singapore,2014,-25.8926744684728
4200,Sint Maarten,2014,
4201,Slovakia,2014,-24.191591337519
4202,Slovenia,2014,-24.2014187701868
4203,Solomon Islands,2014,-21.9416003844488
4204,Somalia,2014,-19.7045309683218
4205,South Africa,2014,-23.4081925960157
4206,South Korea,2014,-24.8021154610516
4207,South Sudan,2014,
4208,Spain,2014,-24.371192310167
4209,Sri Lanka,2014,-23.1791482804333
4210,State of Palestine,2014,
4211,Sudan,2014,-21.3790868849868
4212,Suriname,2014,-22.7365185613919
4213,Svalbard and Jan Mayen Islands,2014,
4214,Swaziland,2014,-22.7541804451303
4215,Sweden,2014,-25.140573066321
4216,Switzerland,2014,-25.468659680859
4217,Syria,2014,-22.2568226991514
4218,Taiwan,2014,
4219,Tajikistan,2014,-22.3429989076281
4220,Tanzania,2014,-21.6945337833838
4221,Thailand,2014,-23.3785157496903
4222,Timor-Leste,2014,
4223,Togo,2014,-21.9986410192477
4224,Tokelau,2014,
4225,Tonga,2014,-22.1669190563577
4226,Trinidad and Tobago,2014,-24.9127021393239
4227,Tunisia,2014,-23.9954868117669
4228,Turkey,2014,-23.9700931683283
4229,Turkmenistan,2014,-21.363874741947
4230,Turks and Caicos Islands,2014,
4231,Tuvalu,2014,-22.4291823061194
4232,Uganda,2014,-22.1693332297523
4233,Ukraine,2014,-22.2616551606876
4234,United Arab Emirates,2014,-23.8047496708478
4235,United Kingdom,2014,-24.6293069233372
4236,United States of America,2014,-23.9324992342985
4237,United States Virgin Islands,2014,
4238,Uruguay,2014,-22.0663738822982
4239,Uzbekistan,2014,-21.0955740580064
4240,Vanuatu,2014,-21.3528532751496
4241,Venezuela,2014,-22.8216848580979
4242,Viet Nam,2014,-22.648220271103
4243,Wallis and Futuna Islands,2014,
4244,Western Sahara,2014,
4245,Yemen,2014,-23.6348248517696
4246,Zambia,2014,-20.3787940545342
4247,Zimbabwe,2014,-21.7870681457203
