,country,year,population,GPD,DCT,DNT,DBT
1135,Solomon Islands,2001,423853.0,656625693.512172,-22.1506244098915,-24.2948385341535,-22.5107000699635
1136,Somalia,2001,9290823.0,224364176520.8766,-22.0476319795505,-19.3986269036791,-19.4112831743646
1137,South Africa,2001,45312937.0,448071727348.241,-21.0573919596017,-23.7549943554774,-23.1631397268336
1138,South Korea,2001,47370164.0,1019892028728.14,-21.4945574700751,-24.8512823206197,-23.9306663187616
1139,South Sudan,2001,6974442.0,1142118554977.125,-21.8283274784123,-24.7468064146251,-24.18927056720535
1140,Spain,2001,40850412.0,1264345081226.11,-22.1620974867495,-24.6423305086305,-24.4478748156491
1141,Sri Lanka,2001,18797000.0,102479209424.869,-22.9592882860352,-24.2686674581076,-22.7826442437179
1142,State of Palestine,2001,2997784.0,11488843298.6773,-23.1433799826169,-22.766056496493,-22.3558477314021
1143,Sudan,2001,27945005.0,82681326873.5433,-23.3274716791986,-21.2634455348784,-21.9290512190863
1144,Suriname,2001,477740.0,4833263998.66489,-21.8781215370809,-23.32825241407,-23.8910853837755
1145,Svalbard and Jan Mayen Islands,2001,775333.5,5662089757.87368,-22.17059894029585,-23.39950278877935,-23.32463515230225
1146,Swaziland,2001,1072927.0,6490915517.08247,-22.4630763435108,-23.4707531634887,-22.758184920829
1147,Sweden,2001,8895960.0,332092458224.36,-22.5684559743577,-24.745443804596,-25.0110855252406
1148,Switzerland,2001,7229854.0,366697875895.764,-22.8136681150519,-25.6636848914471,-25.7335666552158
1149,Syria,2001,16766899.0,482924437947.882,-21.0689602675597,-23.4584002786818,-23.4714614286993
1150,Taiwan,2001,22406000.0,599151000000.0,-21.2297413465704,-25.283312670467,-23.9027388275949
1151,Tajikistan,2001,6327125.0,8082405132.74631,-22.044403875122,-22.811668582345,-25.912165194724
1152,Tanzania,2001,35117019.0,52149944939.5634,-23.5120505473326,-21.5321839623552,-21.2782636245514
1153,Thailand,2001,63543322.0,598473724512.5,-21.9591189069078,-24.2881306494804,-22.9514824681228
1154,Timor-Leste,2001,892531.0,1410514751.52599,-22.1744985561527,-23.2804047675244,-22.685505492951
1155,Togo,2001,5111770.0,6243855458.3497,-22.3898782053976,-22.2726788855684,-21.1909003816411
1156,Tokelau,2001,2605190.5,3355729896.849218,-22.39207863311455,-22.5821467890578,-24.3041824223539
1157,Tonga,2001,98611.0,467604335.348736,-22.3942790608315,-22.8916146925472,-27.4174644630667
1158,Trinidad and Tobago,2001,1272380.0,24203021031.0831,-21.1301996508575,-25.2571560306852,-24.7534673911809
1159,Tunisia,2001,9785701.0,76249747322.6908,-21.9709002175662,-24.0990467267397,-23.662767042898
1160,Turkey,2001,64191474.0,796609472858.572,-22.1174435214691,-24.0839255517935,-24.0256164894037
1161,Turkmenistan,2001,4564080.0,25131141833.6894,-20.3068049695138,-22.8504259138512,-24.9651811712625
1162,Turks and Caicos Islands,2001,20185.0,12580237629.4328,-21.20854791795025,-23.35572111251195,-23.58223051313533
1163,Tuvalu,2001,9512.0,29333425.1762044,-22.1102908663867,-23.8610163111727,-22.19927985500817
1164,Uganda,2001,24854892.0,26930698036.2569,-23.6047091466504,-21.8558617582545,-20.816329196881
1165,Ukraine,2001,48683865.0,257619445701.624,-20.5681345364094,-23.2421513774651,-24.1388929552728
1166,United Arab Emirates,2001,3326032.0,331568343545.314,-21.9542526779,-25.0638931290739,-25.2710171779416
1167,United Kingdom,2001,59119673.0,1994106064500.39,-22.0208285562866,-24.7624509035994,-25.2183471766235
1168,United States of America,2001,284968955.0,13102174374501.4,-21.5633834155575,-24.573132460626,-24.8953757678169
1169,United States Virgin Islands,2001,108386.0,6571645431540.815,-22.1922677785241,-23.5298631920483,-24.4369966269946
1170,Uruguay,2001,3327103.0,41116488580.2307,-22.8211521414907,-22.4865939234706,-23.9786174861723
1171,Uzbekistan,2001,24964450.0,64308233565.0629,-20.1209985605283,-22.6071213419715,-24.5598463957383
1172,Vanuatu,2001,189290.0,504192935.72488,-22.4696155635832,-22.1626102293306,-23.3007496240755
1173,Venezuela,2001,24948476.0,364932019037.874,-21.7211335668714,-24.1014558824212,-24.583154096198
1174,Viet Nam,2001,78620500.0,218438890912.423,-22.0587529778978,-23.1584548727362,-21.7366615796927
1175,Wallis and Futuna Islands,2001,58543711.66666667,169708722954.1209,-22.13201788895457,-23.41740209843604,-22.7174055173887
1176,Western Sahara,2001,38466923.33333334,120978554995.8189,-22.20528280001133,-23.67634932413587,-23.6981494550847
1177,Yemen,2001,18390135.0,72248387037.5168,-22.2785477110681,-23.9352965498357,-24.6788933927807
1178,Zambia,2001,10824125.0,23324506283.799,-23.2542088607436,-20.3275098403137,-21.3731212049509
1179,Zimbabwe,2001,12366165.0,31970516559.7366,-21.5512124523998,-22.3400821773926,-21.6539945338699
1180,Afghanistan,2002,21979923.0,23378628008.9566,-23.8075341389188,-22.5447973375384,-23.051594786804
1181,Albania,2002,3051010.0,19010459970.624,-22.3464993494171,-23.3367058238197,-23.5639519714358
1182,Algeria,2002,31995046.0,346383569171.663,-22.1785790131369,-25.0225333680048,-24.9936911747062
1183,American Samoa,2002,58731.0,249572969564.9066,-22.1631259789719,-23.94530947763463,-24.06167618620823
1184,Andorra,2002,70049.0,152762369958.1501,-22.1476729448069,-22.86808558726447,-23.12966119771027
1185,Angola,2002,17572649.0,55951770351.3937,-22.1322199106419,-21.7908616968943,-22.1976462092123
1186,Anguilla,2002,8829457.5,28723189507.80339,-22.12571473621295,-23.4996917546192,-23.28981769079405
1187,Antigua and Barbuda,2002,86266.0,1494608664.21308,-22.119209561784,-25.2085218123441,-24.3819891723758
1188,Argentina,2002,37889370.0,470305820963.441,-22.0476072531123,-23.1271316548715,-23.879684108989
1189,Armenia,2002,3033897.0,11132713293.7678,-22.0063194790938,-23.6093648019975,-26.2088748311896
1190,Aruba,2002,94992.0,362865581596.8444,-21.71712083288995,-23.15435973842765,-25.0814224587827
1191,Australia,2002,19651400.0,714598449899.921,-21.4279221866861,-22.6993546748578,-23.9539700863758
1192,Austria,2002,8081957.0,320363012962.194,-22.2513519543104,-24.8701656036512,-24.7657180739718
1193,Azerbaijan,2002,8171950.0,43622492770.0479,-20.8592482779453,-23.4780539310521,-24.8808363465459
1194,Bahamas,2002,309157.0,8115372756.69145,-22.3624405946218,-26.2990715973326,-24.1404232044145
1195,Bahrain,2002,735148.0,31719924348.4593,-21.3339665423638,-26.0250102294261,-25.8983631875099
1196,Bangladesh,2002,136600667.0,235722482829.044,-22.8175388935256,-23.0235544201074,-22.7290791112416
1197,Barbados,2002,271478.0,3834422937.26161,-21.8623540881059,-25.3652271427522,-24.1594429379454
1198,Belarus,2002,9865548.0,80342351448.0742,-21.1609979854295,-22.6780930414283,-23.9351914356863
1199,Belgium,2002,10332785.0,391848098755.09,-21.9848159003492,-24.4583308686567,-24.7728076835249
1200,Belize,2002,262206.0,1901248720.32149,-22.2042919361699,-22.8823369809103,-22.7146720019478
1201,Benin,2002,7295394.0,12611524838.1216,-22.4949350386974,-22.1909029588784,-22.0098345310602
1202,Bermuda,2002,62912.0,3340433776.56587,-22.48979492243065,-22.9992890791286,-24.9487378410854
1203,Bhutan,2002,606399.0,2431206376.61147,-22.4846548061639,-23.8076751993788,-21.4815568431233
1204,Bolivia,2002,8653345.0,38346245958.6093,-22.2793405478377,-22.4204277070886,-23.0968303038047
1205,Bosnia and Herzegovina,2002,3775807.0,26200347270.8874,-21.3029383845679,-23.3316902845434,-23.1885968103675
1206,Botswana,2002,1779953.0,19133161608.7818,-22.2809225004542,-21.6084889523895,-23.2879648553661
1207,Brazil,2002,180151021.0,2082552517871.61,-22.5931918100968,-23.3795073962682,-23.3983483596344
1208,British Virgin Islands,2002,21529.0,1055866428577.264,-22.59506311008725,-24.9140661159893,-24.42882786070905
1209,Brunei Darussalam,2002,346867.0,29180339282.9184,-22.5969344100777,-26.4486248357104,-25.4593073617837
1210,Bulgaria,2002,7837161.0,80889943697.9166,-21.3423027386681,-23.6160056533124,-23.676957896035
1211,Burkina Faso,2002,12293100.0,13888017345.0156,-23.3503639695669,-21.3720175571143,-21.5376279183113
1212,Burundi,2002,6741569.0,5145011759.82077,-23.9100503135331,-22.2063416964894,-20.5388177054272
1213,Cambodia,2002,12634729.0,19273495323.3548,-22.8890041741798,-22.2919301915526,-21.3532594734365
1214,Cameroon,2002,16084886.0,41620758680.2332,-22.6082266942687,-20.2729362612508,-22.0869788266301
1215,Canada,2002,31362000.0,1207446944169.26,-21.556602694799,-23.7993164779666,-24.3048657170232
1216,Cape Verde,2002,452106.0,1795443244.86261,-22.6002294801087,-23.7717260760744,-23.4642433775769
1217,Cayman Islands,2002,44738.0,2562894167.87477,-22.9655392296772,-21.19145191886045,-22.36297675495015
1218,Central African Republic,2002,3907612.0,3330345090.88693,-23.3308489792457,-18.6111777616465,-21.2617101323234
1219,Chad,2002,9001689.0,10037220771.6753,-24.8101245330005,-20.7712648159007,-21.377853771462
1220,Chile,2002,15623635.0,238475155424.315,-22.2996096492959,-24.3233162973858,-23.4292499106725
1221,China,2002,1280400000.0,5524659216993.5,-21.0821906500845,-23.4381315953962,-22.3897244154265
1222,Colombia,2002,41572491.0,349864070252.355,-22.5444328648033,-23.581392027288,-23.893075104538
1223,Comoros,2002,569479.0,841031803.649804,-22.8271353556855,-23.5795297369962,-22.2819972676754
1224,Cook Islands,2002,2316341.5,21146081913.2621,-22.77453868426005,-23.86432404876155,-23.20857960120625
1225,Costa Rica,2002,4063204.0,41451132022.8744,-22.7219420128346,-24.1491183605269,-24.1351619347371
1226,Cote d'Ivoire,2002,17366517.0,48423881889.2812,-22.7007885108298,-23.3648457458648,-22.4068978883755
1227,Croatia,2002,4440000.0,75863753417.3018,-22.0302311153578,-24.0886503707251,-24.0030716425212
1228,Cuba,2002,11217998.0,131343858243.677,-22.3405433536669,-24.249742025229,-23.4591416684344
1229,Curacao,2002,129205.0,76855648226.57104,-22.10861665655485,-24.6382579143948,-23.7389652732447
1230,Cyprus,2002,976966.0,22367438209.4651,-21.8766899594428,-25.0267738035606,-24.018788878055
1231,Czech Republic,2002,10196916.0,227056613576.065,-21.3708148136914,-24.4489069276588,-24.1143347900664
1232,Dem. Rep. Congo,2002,49835756.0,25108854658.8327,-24.0497335908647,-21.152935804555,-20.2843483050943
1233,Denmark,2002,5375931.0,228990937808.589,-22.1772868499546,-24.456886391592,-25.0514838395224
1234,Djibouti,2002,746221.0,1601544979.1486,-22.1120865621978,-22.546810334295,-21.6875629584789
1235,Dominica,2002,69824.0,562251356.857741,-22.4244548840599,-24.3211037930823,-23.8804821561339
1236,Dominican Republic,2002,8832285.0,73442318933.8205,-21.9891224435372,-24.0142374261266,-23.3365546704998
1237,Ecuador,2002,13072060.0,101017184846.402,-22.198713825541,-23.7729096607485,-23.5242998921277
1238,Egypt,2002,72590118.0,547316142070.947,-22.1710317834798,-24.336857855745,-24.2112316321797
1239,El Salvador,2002,5940303.0,38867523993.8771,-22.5605673408496,-24.0425031585764,-23.1007220203797
1240,Equatorial Guinea,2002,666407.0,12940754061.1474,-22.2002552390867,-27.3889439145129,-23.9562846536603
1241,Eritrea,2002,4282000.0,6356172914.0,-22.9594997376509,-21.5547705162654,-22.285029422031
1242,Estonia,2002,1379350.0,24742542789.8712,-21.2371065837352,-23.1941429915126,-23.5045982198745
1243,Ethiopia,2002,70497192.0,45225853914.0142,-22.9965615676663,-21.049980379585,-20.8708060420098
1244,Faeroe Islands,2002,47769.0,32050226044.07052,-22.8576042904138,-21.84048243105577,-21.7761441262999
1245,Falkland Islands,2002,431730.0,18874598174.12684,-22.7186470131613,-22.63098448252653,-22.68148221059
1246,Fiji,2002,815691.0,5698970304.18316,-22.5796897359088,-23.4214865339973,-23.5868202948801
1247,Finland,2002,5200598.0,188356507325.911,-21.8110785783907,-23.6414935785282,-23.9632287581725
1248,France,2002,61805267.0,2191409348259.14,-22.4964464845619,-24.5027040469721,-24.6382754434286
1249,French Guiana,2002,31025136.5,1468374301386.828,-22.45002398354143,-24.67490600626063,-24.14042748398384
1250,French Polynesia,2002,245006.0,745339254514.5161,-22.40360148252097,-24.84710796554917,-23.64257952453907
1251,Gabon,2002,1294409.0,22304207642.2044,-22.3571789815005,-25.0193099248377,-23.1447315650943
1252,Gambia,2002,1311349.0,1967621999.35537,-22.6398435233329,-22.3621630078094,-21.8749393901521
1253,Georgia,2002,4357000.0,15961265867.5446,-22.3974191644194,-22.881532970051,-23.1542974047857
1254,Germany,2002,82488495.0,3073715277871.83,-22.0253717644761,-24.8391077080498,-25.4062578578503
1255,Ghana,2002,19924522.0,46497379952.6225,-22.5298780005716,-23.0392118339805,-22.0378912069306
1256,Gibraltar,2002,31544.0,168478716646.9832,-22.1726070769573,-23.75770795714995,-23.2739363341532
1257,Greece,2002,10902022.0,290460053341.344,-21.815336153343,-24.4762040803194,-24.5099814613758
1258,Greenland,2002,56609.0,145727004088.587,-22.058193310788,-25.11152664073495,-23.90641459663575
1259,Grenada,2002,102100.0,993954835.830066,-22.301050468233,-25.7468492011505,-23.3028477318957
1260,Guadeloupe,2002,129637.5,25721537188.19395,-22.42665559911337,-25.11321221115777,-23.1902592621487
1261,Guam,2002,157175.0,50449119540.55782,-22.55226072999373,-24.47957522116504,-23.0776707924017
1262,Guatemala,2002,12208848.0,75176701892.9217,-22.6778658608741,-23.8459382311723,-22.9650823226547
1263,Guinea,2002,9137345.0,10858675985.9656,-22.51895134312,-21.7285861875192,-20.9660533542269
1264,Guinea-Bissau,2002,1293523.0,1711148363.20213,-23.1319607533822,-21.7547820234873,-21.8265311598296
1265,Guyana,2002,751884.0,3512446611.50847,-21.5226704139867,-22.2817840468196,-22.7914206487689
1266,Haiti,2002,8834733.0,14678108403.0387,-22.7821371004253,-22.9192605594349,-22.1213798237701
1267,Holy See,2002,7848945.0,18911562816.65875,-22.40904561818825,-23.0284207118256,-22.3656133890234
1268,Honduras,2002,6863157.0,23145017230.2788,-22.0359541359512,-23.1375808642163,-22.6098469542767
1269,Hong Kong,2002,6744100.0,231770406721.783,-22.01075024624425,-23.56576614643075,-24.5122284766859
1270,Hungary,2002,10158608.0,197717884973.615,-21.9855463565373,-23.9939514286452,-24.5569578929744
1271,Iceland,2002,287523.0,9987253632.08672,-22.2179639091644,-24.339867279589,-24.8226448928771
1272,India,2002,1089807112.0,2890236127295.24,-21.7903881095007,-23.4436056835333,-22.3201198306348
1273,Indonesia,2002,217508059.0,1330185297241.99,-22.1952466610427,-23.4409236423893,-22.7611641579642
1274,Iran,2002,67983330.0,867523007073.474,-21.5693494691889,-24.3522815894179,-24.4680384085797
1275,Iraq,2002,24939299.0,273310171938.368,-21.9485460992004,-25.415705215306,-24.2482231517105
1276,Ireland,2002,3931947.0,173893050993.188,-22.1035318094829,-23.5416841081967,-24.9829914916959
1277,Isle of Man,2002,73870.0,169129114782.7715,-21.90466000583275,-24.5742462097121,-25.0928389589832
1278,Israel,2002,6570000.0,164365178572.355,-21.7057882021826,-25.6068083112275,-25.2026864262705
1279,Italy,2002,57059007.0,2122558040655.3,-22.2791857813192,-24.9782243858914,-24.7897884636983
1280,Jamaica,2002,2695446.0,21783534835.6835,-21.4744363443957,-24.3460599867831,-23.1637323244446
1281,Japan,2002,127445000.0,4318955080207.51,-22.000195181007,-25.9247774460558,-25.1112125772232
1282,Jordan,2002,5287488.0,41108711581.9824,-21.6090189085851,-24.3953596277124,-24.5184380567204
1283,Kazakhstan,2002,14858948.0,184585799217.267,-21.138254557684,-23.5194933908005,-24.5981561126901
1284,Kenya,2002,33214009.0,69970288418.3532,-22.9485796397784,-22.6100411538415,-21.708548380815
1285,Kiribati,2002,87343.0,173244601.858018,-22.1815195968141,-24.6869426398826,-23.4031020514005
1286,Kosovo,2002,1702310.0,9935518001.08941,-21.9566326822034,-25.68271870819595,-24.6620757110034
1287,Kuwait,2002,2143833.0,148766513903.242,-21.7317457675927,-26.6784947765093,-25.9210493706063
1288,Kyrgyzstan,2002,4990700.0,10700665921.0999,-21.4833725895305,-22.8318489071002,-23.9158478661011
1289,Laos,2002,5497273.0,14006778053.8165,-23.2258038377317,-22.5808237102056,-22.133649981989
1290,Latvia,2002,2310173.0,30121959367.5493,-22.132699516096,-23.3904471553389,-23.3033690774431
1291,Lebanon,2002,3522837.0,43566202592.1444,-21.6928769642372,-25.1195776901111,-24.8671360469759
1292,Lesotho,2002,1902312.0,3486178765.70842,-21.3293680127746,-22.3677889535278,-21.5696589218307
1293,Liberia,2002,3062863.0,2583543928.96426,-22.3912786131588,-23.4602746770476,-20.4084767548268
1294,Libya,2002,5527515.0,114230000000.0,-21.6791862268241,-25.1614186962509,-24.1042410188826
1295,Liechtenstein,2002,34018.0,81370875966.37524,-21.93281473957795,-24.11889774762975,-23.9898133394978
1296,Lithuania,2002,3443067.0,48511751932.7505,-22.1864432523318,-23.0763767990086,-23.875385660113
1297,Luxembourg,2002,446175.0,37564787666.7194,-22.0748658899829,-25.1763477834704,-24.3244633606443
1298,Macao,2002,448896.0,20257154959.7253,-21.7566678006693,-24.59404428088115,-25.391856101925
1299,Macedonia,2002,2048928.0,17257369371.2572,-21.4384697113557,-24.0117407782919,-23.7644947582821
1300,Madagascar,2002,16765117.0,21078673520.3615,-23.5606445344785,-21.8342984048655,-21.5227515145599
1301,Malawi,2002,12013711.0,9520323876.55785,-23.1434768274663,-22.3376879974332,-21.3033264671613
1302,Malaysia,2002,24198811.0,400606519723.561,-21.8014207499942,-24.4378317689315,-23.7505123510424
1303,Maldives,2002,297000.0,2145845534.80517,-22.0084029973127,-27.492806883764,-23.4245285313881
1304,Mali,2002,11638929.0,19086983210.4661,-23.8390545540103,-21.4606588051689,-22.032635109856
1305,Malta,2002,395969.0,9954099601.02554,-22.1796831377853,-25.9605234198087,-25.1845924202769
1306,Marshall Islands,2002,52158.0,161941993.71857,-21.3764543818521,-26.7083361892434,-24.08353572077093
1307,Martinique,2002,1462693.0,3908053688.344805,-21.9180435534805,-24.2415202812055,-22.98247902126497
1308,Mauritania,2002,2873228.0,7654165382.97104,-22.4596327251089,-21.7747043731676,-21.881422321759
1309,Mauritius,2002,1204621.0,13770510286.2159,-22.3864449854883,-24.6090616229023,-23.4416140602232
1310,Mayotte,2002,52780114.5,766930803105.968,-22.23414391273205,-24.49088089596155,-24.01312441566275
