,country,year,DCT
3661,Malawi,2012,-23.4496632636302
3662,Malaysia,2012,-21.8852034426262
3663,Maldives,2012,-22.0772508377745
3664,Mali,2012,-24.093881151772
3665,Malta,2012,-22.2408715019543
3666,Marshall Islands,2012,-21.3436172637864
3667,Martinique,2012,
3668,Mauritania,2012,-22.3326101882882
3669,Mauritius,2012,-22.4733835165356
3670,Mayotte,2012,
3671,Mexico,2012,-22.139610979076
3672,Micronesia,2012,-21.6855535020031
3673,Moldova,2012,-21.308671589231
3674,Monaco,2012,
3675,Mongolia,2012,-21.184898641362
3676,Montenegro,2012,-22.0398374166414
3677,Montserrat,2012,
3678,Morocco,2012,-22.0682660901133
3679,Mozambique,2012,-22.7967126796284
3680,Myanmar,2012,-23.6012512818303
3681,Namibia,2012,-22.4842804846572
3682,Nauru,2012,-21.4244240049564
3683,Nepal,2012,-22.9418043550438
3684,Netherlands,2012,-22.3007085823585
3685,Netherlands Antilles,2012,
3686,New Caledonia,2012,
3687,New Zealand,2012,-22.2470487673388
3688,Nicaragua,2012,-22.4219433614072
3689,Niger,2012,-22.8054548670001
3690,Nigeria,2012,-22.9614557534066
3691,Niue,2012,
3692,Norfolk Island,2012,
3693,North Korea,2012,
3694,Northern Mariana Islands,2012,
3695,Norway,2012,-22.8540019407554
3696,Oman,2012,-21.647354362467
3697,Pakistan,2012,-22.3724847490604
3698,Palau,2012,-20.8086190460204
3699,Panama,2012,-22.561930348964
3700,Papua New Guinea,2012,-21.9751726055509
3701,Paraguay,2012,-22.8722200461856
3702,Peru,2012,-22.6233395135718
3703,Philippines,2012,-22.583933563974
3704,Pitcairn,2012,
3705,Poland,2012,-21.7885934036957
3706,Portugal,2012,-22.4617826538868
3707,Puerto Rico,2012,
3708,Qatar,2012,-21.9836774276121
3709,Republic of Congo,2012,-22.3574866860334
3710,Reunion,2012,
3711,Romania,2012,-22.2130765943777
3712,Russia,2012,-21.5149491694164
3713,Rwanda,2012,-23.8046178045829
3714,Saint Helena,2012,
3715,Saint Kitts and Nevis,2012,-22.3525205452998
3716,Saint Lucia,2012,-22.2372207250961
3717,Saint Pierre and Miquelon,2012,
3718,Saint Vincent and the Grenadines,2012,-22.1884541828727
3719,Samoa,2012,-22.4091442086788
3720,San Marino,2012,
3721,Sao Tome and Principe,2012,-22.1995590813421
3722,Saudi Arabia,2012,-21.801635958805
3723,Senegal,2012,-22.0415758561156
3724,Serbia,2012,-21.429843711332
3725,Seychelles,2012,-22.2882192767088
3726,Sierra Leone,2012,-22.94443317253
3727,Singapore,2012,-22.8933448898099
3728,Sint Maarten,2012,
3729,Slovakia,2012,-22.1896362479845
3730,Slovenia,2012,-22.0448920127891
3731,Solomon Islands,2012,-22.4497635747959
3732,Somalia,2012,-22.8393907635567
3733,South Africa,2012,-21.1716723069078
3734,South Korea,2012,-21.7033891730084
3735,South Sudan,2012,
3736,Spain,2012,-22.4136043347409
3737,Sri Lanka,2012,-23.2038582436756
3738,State of Palestine,2012,
3739,Sudan,2012,-23.1030445199877
3740,Suriname,2012,-22.0952980356092
3741,Svalbard and Jan Mayen Islands,2012,
3742,Swaziland,2012,-22.7899122806453
3743,Sweden,2012,-23.0459534223813
3744,Switzerland,2012,-23.0699358660697
3745,Syria,2012,-21.8693280379692
3746,Taiwan,2012,-22.0103857583154
3747,Tajikistan,2012,-22.5588046452894
3748,Tanzania,2012,-22.9710156738598
3749,Thailand,2012,-22.0699569810469
3750,Timor-Leste,2012,-22.8040917589053
3751,Togo,2012,-21.9962294474715
3752,Tokelau,2012,
3753,Tonga,2012,-22.3457289145612
3754,Trinidad and Tobago,2012,-21.2993328713481
3755,Tunisia,2012,-22.1442059558012
3756,Turkey,2012,-22.134440145778
3757,Turkmenistan,2012,-20.6909212778453
3758,Turks and Caicos Islands,2012,
3759,Tuvalu,2012,-21.8641030027993
3760,Uganda,2012,-23.4020725218349
3761,Ukraine,2012,-21.0316845738835
3762,United Arab Emirates,2012,-21.819912428214
3763,United Kingdom,2012,-22.3311940786676
3764,United States of America,2012,-21.8618455014238
3765,United States Virgin Islands,2012,
3766,Uruguay,2012,-22.7090173148653
3767,Uzbekistan,2012,-20.9689632865703
3768,Vanuatu,2012,-22.5664957225408
3769,Venezuela,2012,-21.7338059820363
3770,Viet Nam,2012,-21.7670067900881
3771,Wallis and Futuna Islands,2012,
3772,Western Sahara,2012,
3773,Yemen,2012,-22.3067448528912
3774,Zambia,2012,-23.4115802659447
3775,Zimbabwe,2012,-21.4024356776552
3776,Afghanistan,2013,-22.4729786001958
3777,Albania,2013,-22.5721830207742
3778,Algeria,2013,-22.0873341454227
3779,American Samoa,2013,
3780,Andorra,2013,
3781,Angola,2013,-22.3432302577995
3782,Anguilla,2013,
3783,Antigua and Barbuda,2013,-21.9717104147876
3784,Argentina,2013,-22.2031352772103
3785,Armenia,2013,-22.1338285326535
3786,Aruba,2013,
3787,Australia,2013,-21.6608276442007
3788,Austria,2013,-22.4528527501904
3789,Azerbaijan,2013,-22.3153905945711
3790,Bahamas,2013,-21.8420487916452
3791,Bahrain,2013,-21.3853989501285
3792,Bangladesh,2013,-22.6065184932786
3793,Barbados,2013,-21.7973256008578
3794,Belarus,2013,-21.7022174966921
3795,Belgium,2013,-22.2768005581384
3796,Belize,2013,-22.3921865991833
3797,Benin,2013,-21.9049647749438
3798,Bermuda,2013,
3799,Bhutan,2013,-22.495054865615
3800,Bolivia,2013,-21.9330497282355
3801,Bosnia and Herzegovina,2013,-21.2459862810661
3802,Botswana,2013,-22.5198232033859
3803,Brazil,2013,-22.5783262087899
3804,British Virgin Islands,2013,
3805,Brunei Darussalam,2013,-22.2198302669019
3806,Bulgaria,2013,-21.7838756818077
3807,Burkina Faso,2013,-22.8890832311114
3808,Burundi,2013,-23.9899820002685
3809,Cambodia,2013,-22.7782958138965
3810,Cameroon,2013,-22.7511618875197
3811,Canada,2013,-21.7027992593899
3812,Cape Verde,2013,-22.5516663653372
3813,Cayman Islands,2013,
3814,Central African Republic,2013,-22.9273084901407
3815,Chad,2013,-24.3520448292879
3816,Chile,2013,-22.2319570753376
3817,China,2013,-21.1891110783722
3818,Colombia,2013,-22.7345784059042
3819,Comoros,2013,-22.5247455626686
3820,Cook Islands,2013,
3821,Costa Rica,2013,-22.8499210732742
3822,Cote d'Ivoire,2013,-22.5894763200832
3823,Croatia,2013,-22.3380724674853
3824,Cuba,2013,-22.7361911317343
3825,Curacao,2013,
3826,Cyprus,2013,-22.1714120708491
3827,Czech Republic,2013,-21.7891702884025
3828,Dem. Rep. Congo,2013,-23.3028769438096
3829,Denmark,2013,-22.5629927287629
3830,Djibouti,2013,-22.1678637711718
3831,Dominica,2013,-22.4268027279183
3832,Dominican Republic,2013,-22.4469948391435
3833,Ecuador,2013,-22.1440897430224
3834,Egypt,2013,-22.2015459005744
3835,El Salvador,2013,-22.7439496831551
3836,Equatorial Guinea,2013,-22.662775076217
3837,Eritrea,2013,-23.1034382621854
3838,Estonia,2013,-21.3141538444376
3839,Ethiopia,2013,-23.160818322064
3840,Faeroe Islands,2013,
3841,Falkland Islands,2013,
3842,Fiji,2013,-22.5315556441098
3843,Finland,2013,-22.1791464969522
3844,France,2013,-22.7464601304263
3845,French Guiana,2013,
3846,French Polynesia,2013,
3847,Gabon,2013,-22.3616852207013
3848,Gambia,2013,-22.6599587496967
3849,Georgia,2013,-22.1482500962172
3850,Germany,2013,-22.212043089595
3851,Ghana,2013,-22.6030777837952
3852,Gibraltar,2013,
3853,Greece,2013,-22.0104664802385
3854,Greenland,2013,
3855,Grenada,2013,-22.0899462911187
3856,Guadeloupe,2013,
3857,Guam,2013,
3858,Guatemala,2013,-22.7995086384391
3859,Guinea,2013,-22.5479672405775
3860,Guinea-Bissau,2013,-22.9369749027737
3861,Guyana,2013,-21.6859817617466
3862,Haiti,2013,-22.7146452724943
3863,Holy See,2013,
3864,Honduras,2013,-22.0818314421882
3865,Hong Kong,2013,
3866,Hungary,2013,-22.423662889567
3867,Iceland,2013,-22.6034003238575
3868,India,2013,-21.9048305088406
3869,Indonesia,2013,-22.4309885194812
3870,Iran,2013,-21.4464538884591
3871,Iraq,2013,-21.8607956882344
3872,Ireland,2013,-22.4944114460299
3873,Isle of Man,2013,
3874,Israel,2013,-21.9967453128165
3875,Italy,2013,-22.4993721343673
3876,Jamaica,2013,-21.8087894075551
3877,Japan,2013,-22.048215913476
3878,Jordan,2013,-21.8221249307966
3879,Kazakhstan,2013,-21.1440886356536
3880,Kenya,2013,-22.8564524879766
3881,Kiribati,2013,-21.8833980378574
3882,Kosovo,2013,
3883,Kuwait,2013,-21.8548677878395
3884,Kyrgyzstan,2013,-21.3314599966564
3885,Laos,2013,-23.7187086814803
3886,Latvia,2013,-22.4937006246215
3887,Lebanon,2013,-21.8719145496411
3888,Lesotho,2013,-21.5511723725268
3889,Liberia,2013,-22.0231943767762
3890,Libya,2013,-21.5226661179628
3891,Liechtenstein,2013,
3892,Lithuania,2013,-22.6107477791916
3893,Luxembourg,2013,-22.2939855778519
3894,Macao,2013,
3895,Macedonia,2013,-21.8179056933499
3896,Madagascar,2013,-23.0317079290158
3897,Malawi,2013,-23.3926574613404
3898,Malaysia,2013,-21.8570257023135
3899,Maldives,2013,-22.1398171180176
3900,Mali,2013,-24.083984897962
3901,Malta,2013,-22.4149853002237
3902,Marshall Islands,2013,-21.3669340049616
3903,Martinique,2013,
3904,Mauritania,2013,-22.3862205757287
3905,Mauritius,2013,-22.4799787300056
3906,Mayotte,2013,
3907,Mexico,2013,-22.1750270005701
3908,Micronesia,2013,-21.5966450722187
3909,Moldova,2013,-21.5219877722385
3910,Monaco,2013,
3911,Mongolia,2013,-21.2161524710648
3912,Montenegro,2013,-22.1050833856602
3913,Montserrat,2013,
3914,Morocco,2013,-22.129184272342
3915,Mozambique,2013,-22.7514107523814
3916,Myanmar,2013,-23.5203961575573
3917,Namibia,2013,-22.4619307056462
3918,Nauru,2013,-21.6316851434773
3919,Nepal,2013,-22.9782297191272
3920,Netherlands,2013,-22.3010290606623
3921,Netherlands Antilles,2013,
3922,New Caledonia,2013,
3923,New Zealand,2013,-22.285067890121
3924,Nicaragua,2013,-22.4996162093439
3925,Niger,2013,-22.9173269286227
3926,Nigeria,2013,-23.0292920394182
3927,Niue,2013,
3928,Norfolk Island,2013,
3929,North Korea,2013,
3930,Northern Mariana Islands,2013,
3931,Norway,2013,-22.8913160243344
3932,Oman,2013,-21.653354662629
3933,Pakistan,2013,-22.4061245008074
3934,Palau,2013,-20.7695653810875
3935,Panama,2013,-22.6133824907074
3936,Papua New Guinea,2013,-21.8324092058267
3937,Paraguay,2013,-23.0089846962146
3938,Peru,2013,-22.6612907942518
3939,Philippines,2013,-22.5485099159326
3940,Pitcairn,2013,
3941,Poland,2013,-21.8195563422872
3942,Portugal,2013,-22.481843617718
3943,Puerto Rico,2013,
3944,Qatar,2013,-22.0014869965551
3945,Republic of Congo,2013,-22.5583066642664
3946,Reunion,2013,
3947,Romania,2013,-22.3765783544843
3948,Russia,2013,-21.5389787629534
3949,Rwanda,2013,-23.7692086474786
3950,Saint Helena,2013,
3951,Saint Kitts and Nevis,2013,-22.3963324789051
3952,Saint Lucia,2013,-22.2378456620873
3953,Saint Pierre and Miquelon,2013,
3954,Saint Vincent and the Grenadines,2013,-22.3976664392065
3955,Samoa,2013,-22.3896161843675
3956,San Marino,2013,
3957,Sao Tome and Principe,2013,-22.246583825086
3958,Saudi Arabia,2013,-21.8094858799035
3959,Senegal,2013,-22.0060052549033
3960,Serbia,2013,-21.4399904297666
3961,Seychelles,2013,-22.4339694708701
3962,Sierra Leone,2013,-22.9872312334302
3963,Singapore,2013,-22.9329658072179
3964,Sint Maarten,2013,
3965,Slovakia,2013,-22.1850515419531
3966,Slovenia,2013,-22.0710283580819
3967,Solomon Islands,2013,-22.4611129067347
3968,Somalia,2013,-22.8947480211957
3969,South Africa,2013,-21.1568930373151
3970,South Korea,2013,-21.7367521986002
3971,South Sudan,2013,
3972,Spain,2013,-22.500148910892
3973,Sri Lanka,2013,-23.3861586943897
3974,State of Palestine,2013,
3975,Sudan,2013,-23.1548834279598
3976,Suriname,2013,-22.1392004042032
3977,Svalbard and Jan Mayen Islands,2013,
3978,Swaziland,2013,-22.9399929185812
3979,Sweden,2013,-23.0953774678366
3980,Switzerland,2013,-23.0637103459347
3981,Syria,2013,-22.1153401384656
3982,Taiwan,2013,-22.0545151558551
3983,Tajikistan,2013,-22.4030630735229
3984,Tanzania,2013,-23.0205905279813
3985,Thailand,2013,-22.0557062519937
3986,Timor-Leste,2013,-22.4269778866785
3987,Togo,2013,-21.9768173518193
3988,Tokelau,2013,
3989,Tonga,2013,-22.2472768196873
3990,Trinidad and Tobago,2013,-21.2891208436142
3991,Tunisia,2013,-22.1663468759022
3992,Turkey,2013,-22.2212364490703
3993,Turkmenistan,2013,-20.7658467709045
3994,Turks and Caicos Islands,2013,
3995,Tuvalu,2013,-21.8770013366361
3996,Uganda,2013,-23.256977851773
3997,Ukraine,2013,-21.0635073325547
3998,United Arab Emirates,2013,-21.8455960468959
3999,United Kingdom,2013,-22.3764124993234
4000,United States of America,2013,-21.8636632936545
4001,United States Virgin Islands,2013,
4002,Uruguay,2013,-22.8884102738211
4003,Uzbekistan,2013,-21.1524449481648
4004,Vanuatu,2013,-22.6526871891686
4005,Venezuela,2013,-21.7782173898649
4006,Viet Nam,2013,-21.7797918002827
4007,Wallis and Futuna Islands,2013,
4008,Western Sahara,2013,
4009,Yemen,2013,-22.0580382899516
4010,Zambia,2013,-23.3937992409475
4011,Zimbabwe,2013,-21.4318603318436
4012,Afghanistan,2014,-22.5067369809196
4013,Albania,2014,-22.504249890017
4014,Algeria,2014,-22.0447340385417
4015,American Samoa,2014,
4016,Andorra,2014,
4017,Angola,2014,-22.3450244889037
4018,Anguilla,2014,
4019,Antigua and Barbuda,2014,-22.0028213742338
4020,Argentina,2014,-22.1205017474497
4021,Armenia,2014,-22.1735422125024
4022,Aruba,2014,
4023,Australia,2014,-21.7091014461201
4024,Austria,2014,-22.5125090728954
4025,Azerbaijan,2014,-22.2935444483373
4026,Bahamas,2014,-21.9861533197085
4027,Bahrain,2014,-21.378024519154
4028,Bangladesh,2014,-22.6252735505105
4029,Barbados,2014,-21.9398711159267
4030,Belarus,2014,-21.7280880814016
4031,Belgium,2014,-22.3579485035419
4032,Belize,2014,-22.4685774702163
4033,Benin,2014,-21.8858983151147
4034,Bermuda,2014,
4035,Bhutan,2014,-22.4632443522346
4036,Bolivia,2014,-21.9081806571534
4037,Bosnia and Herzegovina,2014,-21.2527450529335
4038,Botswana,2014,-22.2871575796627
4039,Brazil,2014,-22.5317518979388
4040,British Virgin Islands,2014,
4041,Brunei Darussalam,2014,-22.2006934935327
4042,Bulgaria,2014,-21.7295320529092
4043,Burkina Faso,2014,-22.9993886545612
4044,Burundi,2014,-23.6174936978929
4045,Cambodia,2014,-22.6720663768369
4046,Cameroon,2014,-22.8183168957568
4047,Canada,2014,-21.7182658783752
4048,Cape Verde,2014,-22.584957788195
4049,Cayman Islands,2014,
4050,Central African Republic,2014,-22.9253848682166
4051,Chad,2014,-24.3777369247589
4052,Chile,2014,-22.3267683459637
4053,China,2014,-21.245165014479
4054,Colombia,2014,-22.7510892489457
4055,Comoros,2014,-22.678683708588
4056,Cook Islands,2014,
4057,Costa Rica,2014,-22.8718463291698
4058,Cote d'Ivoire,2014,-22.5866848385112
4059,Croatia,2014,-22.3795795528318
4060,Cuba,2014,-22.7470502483956
4061,Curacao,2014,
4062,Cyprus,2014,-22.1426072286662
4063,Czech Republic,2014,-21.8595318996425
4064,Dem. Rep. Congo,2014,-23.1242681306165
4065,Denmark,2014,-22.6896695856273
4066,Djibouti,2014,-22.0549185721577
4067,Dominica,2014,-22.4404205749481
4068,Dominican Republic,2014,-22.5273027532496
4069,Ecuador,2014,-22.1142439330415
4070,Egypt,2014,-22.2262177303003
4071,El Salvador,2014,-22.7500623163083
4072,Equatorial Guinea,2014,-22.6695199271255
4073,Eritrea,2014,-23.0742260064139
4074,Estonia,2014,-21.4149887699518
4075,Ethiopia,2014,-23.1860471979769
4076,Faeroe Islands,2014,
4077,Falkland Islands,2014,
4078,Fiji,2014,-22.5687907675905
4079,Finland,2014,-22.2591286357019
4080,France,2014,-22.8559372912105
4081,French Guiana,2014,
4082,French Polynesia,2014,
4083,Gabon,2014,-22.4149946145836
4084,Gambia,2014,-22.4963950846135
4085,Georgia,2014,-22.0642673632746
4086,Germany,2014,-22.2807165355526
4087,Ghana,2014,-22.6817840297728
4088,Gibraltar,2014,
4089,Greece,2014,-22.0630664286341
4090,Greenland,2014,
4091,Grenada,2014,-22.3901195604501
4092,Guadeloupe,2014,
4093,Guam,2014,
4094,Guatemala,2014,-22.5739071358847
4095,Guinea,2014,-22.490115742631
4096,Guinea-Bissau,2014,-22.9064983166351
4097,Guyana,2014,-21.686492639815
4098,Haiti,2014,-22.5156632835715
4099,Holy See,2014,
4100,Honduras,2014,-22.0804563785979
4101,Hong Kong,2014,
4102,Hungary,2014,-22.4695620018149
4103,Iceland,2014,-22.6175683473762
4104,India,2014,-21.8947994811122
4105,Indonesia,2014,-22.3990333863363
4106,Iran,2014,-21.4600420988832
4107,Iraq,2014,-21.8188221442189
4108,Ireland,2014,-22.5913002601123
4109,Isle of Man,2014,
4110,Israel,2014,-22.0691685564742
4111,Italy,2014,-22.5550058458803
4112,Jamaica,2014,-21.8348230884561
4113,Japan,2014,-22.0846847719631
4114,Jordan,2014,-21.7818595856399
4115,Kazakhstan,2014,-21.2880301812472
4116,Kenya,2014,-22.8463621322928
4117,Kiribati,2014,-21.9071994016895
4118,Kosovo,2014,
4119,Kuwait,2014,-21.8325581471965
4120,Kyrgyzstan,2014,-21.4231354262813
4121,Laos,2014,-23.5783247635201
4122,Latvia,2014,-22.5268473904691
4123,Lebanon,2014,-21.8251066750621
4124,Lesotho,2014,-21.5806410146922
4125,Liberia,2014,-22.0534381896119
4126,Libya,2014,-21.2129876662894
4127,Liechtenstein,2014,
4128,Lithuania,2014,-22.6908986481585
4129,Luxembourg,2014,-22.3856230904156
4130,Macao,2014,
4131,Macedonia,2014,-21.912675827049
4132,Madagascar,2014,-23.0785468331958
4133,Malawi,2014,-23.4040321784701
4134,Malaysia,2014,-21.8650070838774
4135,Maldives,2014,-21.9980004222686
4136,Mali,2014,-23.8335949314118
4137,Malta,2014,-22.4617486686512
4138,Marshall Islands,2014,-21.3573921695441
4139,Martinique,2014,
4140,Mauritania,2014,-22.41242528038
4141,Mauritius,2014,-22.4833611850724
4142,Mayotte,2014,
4143,Mexico,2014,-22.2274439716654
4144,Micronesia,2014,-21.5120131305357
4145,Moldova,2014,-21.486169092267
4146,Monaco,2014,
4147,Mongolia,2014,-21.3148246672171
4148,Montenegro,2014,-22.1450353437018
4149,Montserrat,2014,
4150,Morocco,2014,-22.1199057304054
4151,Mozambique,2014,-22.5738898037905
4152,Myanmar,2014,-23.2289320474108
4153,Namibia,2014,-22.4771220074059
4154,Nauru,2014,-21.8629741163828
4155,Nepal,2014,-22.8733203210137
4156,Netherlands,2014,-22.3629790144793
4157,Netherlands Antilles,2014,
4158,New Caledonia,2014,
4159,New Zealand,2014,-22.3123151999966
4160,Nicaragua,2014,-22.4796872130162
4161,Niger,2014,-22.8917272610257
4162,Nigeria,2014,-23.1359030248259
4163,Niue,2014,
4164,Norfolk Island,2014,
4165,North Korea,2014,
4166,Northern Mariana Islands,2014,
4167,Norway,2014,-22.9045844841851
4168,Oman,2014,-21.618507442851
4169,Pakistan,2014,-22.4334847852048
4170,Palau,2014,-20.7970650248146
4171,Panama,2014,-22.6165292365529
4172,Papua New Guinea,2014,-21.8931740565897
4173,Paraguay,2014,-23.004960915594
4174,Peru,2014,-22.6210836572999
4175,Philippines,2014,-22.5427509675512
4176,Pitcairn,2014,
4177,Poland,2014,-21.8950468030264
4178,Portugal,2014,-22.5053550242691
4179,Puerto Rico,2014,
4180,Qatar,2014,-21.9763293094287
4181,Republic of Congo,2014,-22.6001733691626
4182,Reunion,2014,
4183,Romania,2014,-22.4153924731771
4184,Russia,2014,-21.588151280018
4185,Rwanda,2014,-23.7877257012657
4186,Saint Helena,2014,
4187,Saint Kitts and Nevis,2014,-22.4219919410062
4188,Saint Lucia,2014,-22.2422080248251
4189,Saint Pierre and Miquelon,2014,
4190,Saint Vincent and the Grenadines,2014,-22.4091217380815
4191,Samoa,2014,-22.4015066847129
4192,San Marino,2014,
4193,Sao Tome and Principe,2014,-22.306810077981
4194,Saudi Arabia,2014,-21.7754636425897
4195,Senegal,2014,-22.0327917308999
4196,Serbia,2014,-21.5919662376555
4197,Seychelles,2014,-22.261806659128
4198,Sierra Leone,2014,-22.9378806481073
4199,Singapore,2014,-22.9851426369396
4200,Sint Maarten,2014,
4201,Slovakia,2014,-22.2839377264349
4202,Slovenia,2014,-22.1987187427483
4203,Solomon Islands,2014,-22.4760746819834
4204,Somalia,2014,-22.9516023114508
4205,South Africa,2014,-21.1407138429411
4206,South Korea,2014,-21.7771873883736
4207,South Sudan,2014,
4208,Spain,2014,-22.5249628750546
4209,Sri Lanka,2014,-23.2493173214559
4210,State of Palestine,2014,
4211,Sudan,2014,-23.1954672713011
4212,Suriname,2014,-22.1476862605262
4213,Svalbard and Jan Mayen Islands,2014,
4214,Swaziland,2014,-22.8678253484688
4215,Sweden,2014,-23.1280283673176
4216,Switzerland,2014,-23.1776664319875
4217,Syria,2014,-22.1974340030568
4218,Taiwan,2014,
4219,Tajikistan,2014,-22.1270585163555
4220,Tanzania,2014,-23.0602855707564
4221,Thailand,2014,-22.080435273811
4222,Timor-Leste,2014,-22.4193973785786
4223,Togo,2014,-22.0372445408255
4224,Tokelau,2014,
4225,Tonga,2014,-22.2051930516277
4226,Trinidad and Tobago,2014,-21.3012124796041
4227,Tunisia,2014,-22.1189521233293
4228,Turkey,2014,-22.1811818833966
4229,Turkmenistan,2014,-20.8385816949978
4230,Turks and Caicos Islands,2014,
4231,Tuvalu,2014,-21.8991137055561
4232,Uganda,2014,-23.2363696784265
4233,Ukraine,2014,-21.107704941694
4234,United Arab Emirates,2014,-21.8644743266935
4235,United Kingdom,2014,-22.5023029134105
4236,United States of America,2014,-21.8720987161094
4237,United States Virgin Islands,2014,
4238,Uruguay,2014,-23.0406736954898
4239,Uzbekistan,2014,-21.2125546240275
4240,Vanuatu,2014,-22.3053559329732
4241,Venezuela,2014,-21.7282657194846
4242,Viet Nam,2014,-21.7497678236361
4243,Wallis and Futuna Islands,2014,
4244,Western Sahara,2014,
4245,Yemen,2014,-22.1278701600203
4246,Zambia,2014,-23.3065568533472
4247,Zimbabwe,2014,-21.487181634954
