,country,year,DBT
2926,Iran,2009,-24.5599508388684
2927,Iraq,2009,-24.2863600885944
2928,Ireland,2009,-25.3699669394431
2929,Isle of Man,2009,
2930,Israel,2009,-25.9448408326929
2931,Italy,2009,-25.0950887733203
2932,Jamaica,2009,-22.8120228953427
2933,Japan,2009,-25.6648526586813
2934,Jordan,2009,-25.2737701760164
2935,Kazakhstan,2009,-23.4863823691857
2936,Kenya,2009,-21.8117713751221
2937,Kiribati,2009,-23.4577055274706
2938,Kosovo,2009,
2939,Kuwait,2009,-25.6829846473871
2940,Kyrgyzstan,2009,-23.2383721648795
2941,Laos,2009,-22.4940317404917
2942,Latvia,2009,-23.5683489553703
2943,Lebanon,2009,-25.1627119242345
2944,Lesotho,2009,-21.8104826729971
2945,Liberia,2009,-20.1912172313732
2946,Libya,2009,-24.1116328707267
2947,Liechtenstein,2009,
2948,Lithuania,2009,-24.2079727232514
2949,Luxembourg,2009,-24.5862715128092
2950,Macao,2009,-26.1600044125293
2951,Macedonia,2009,-23.8931461402228
2952,Madagascar,2009,-21.6535851545597
2953,Malawi,2009,-21.6365161490275
2954,Malaysia,2009,-24.2465237641174
2955,Maldives,2009,-23.7545828109959
2956,Mali,2009,-22.2321220664185
2957,Malta,2009,-25.1053396310887
2958,Marshall Islands,2009,
2959,Martinique,2009,
2960,Mauritania,2009,-22.13670534154
2961,Mauritius,2009,-23.5615963143312
2962,Mayotte,2009,
2963,Mexico,2009,-24.7187388085026
2964,Micronesia,2009,-27.8499929296073
2965,Moldova,2009,-24.1262684966444
2966,Monaco,2009,
2967,Mongolia,2009,-23.3926908590248
2968,Montenegro,2009,-21.040944218346
2969,Montserrat,2009,
2970,Morocco,2009,-24.424234296415
2971,Mozambique,2009,-21.0026278217809
2972,Myanmar,2009,-22.256127632931
2973,Namibia,2009,-23.7050408835936
2974,Nauru,2009,
2975,Nepal,2009,-21.6118598007391
2976,Netherlands,2009,-25.7593312845223
2977,Netherlands Antilles,2009,
2978,New Caledonia,2009,
2979,New Zealand,2009,-24.7522077899754
2980,Nicaragua,2009,-22.7643223545774
2981,Niger,2009,-21.0672064411795
2982,Nigeria,2009,-22.106747260689
2983,Niue,2009,
2984,Norfolk Island,2009,
2985,North Korea,2009,
2986,Northern Mariana Islands,2009,
2987,Norway,2009,-24.8232463603614
2988,Oman,2009,-25.25481057173
2989,Pakistan,2009,-22.7607080857664
2990,Palau,2009,
2991,Panama,2009,-23.7826318652206
2992,Papua New Guinea,2009,-22.7002647056642
2993,Paraguay,2009,-22.2348598941156
2994,Peru,2009,-23.9292432555632
2995,Philippines,2009,-23.3635908840564
2996,Pitcairn,2009,
2997,Poland,2009,-24.2323783381399
2998,Portugal,2009,-24.6567847735093
2999,Puerto Rico,2009,-29.9180949774271
3000,Qatar,2009,-26.3571166409589
3001,Republic of Congo,2009,-22.9997626907883
3002,Reunion,2009,
3003,Romania,2009,-24.1139283159868
3004,Russia,2009,-25.2407215670673
3005,Rwanda,2009,-21.7133542229916
3006,Saint Helena,2009,
3007,Saint Kitts and Nevis,2009,-25.3149348293088
3008,Saint Lucia,2009,-24.6459681169927
3009,Saint Pierre and Miquelon,2009,
3010,Saint Vincent and the Grenadines,2009,-24.3443288219921
3011,Samoa,2009,-23.5478889515617
3012,San Marino,2009,
3013,Sao Tome and Principe,2009,-22.4425591925343
3014,Saudi Arabia,2009,-25.1060378800146
3015,Senegal,2009,-22.4104263982374
3016,Serbia,2009,-23.4242547969203
3017,Seychelles,2009,-22.6952175211851
3018,Sierra Leone,2009,-21.2391929675236
3019,Singapore,2009,-25.6483180044663
3020,Sint Maarten,2009,
3021,Slovakia,2009,-25.1038903260851
3022,Slovenia,2009,-24.3838402685194
3023,Solomon Islands,2009,-22.5788038623148
3024,Somalia,2009,-19.9964282360338
3025,South Africa,2009,-23.3125554535241
3026,South Korea,2009,-24.4941083282752
3027,South Sudan,2009,
3028,Spain,2009,-24.8140014128349
3029,Sri Lanka,2009,-23.1809645311555
3030,State of Palestine,2009,
3031,Sudan,2009,-22.4906674252719
3032,Suriname,2009,-24.6139248511488
3033,Svalbard and Jan Mayen Islands,2009,
3034,Swaziland,2009,-23.0555739003088
3035,Sweden,2009,-25.4564691759029
3036,Switzerland,2009,-25.8769974884549
3037,Syria,2009,-24.291735835032
3038,Taiwan,2009,-24.9181191778739
3039,Tajikistan,2009,-25.4746839851524
3040,Tanzania,2009,-21.503566894622
3041,Thailand,2009,-23.183352124326
3042,Timor-Leste,2009,-22.7415140491184
3043,Togo,2009,-21.1931996379944
3044,Tokelau,2009,
3045,Tonga,2009,-27.5843040142526
3046,Trinidad and Tobago,2009,-25.0489012415073
3047,Tunisia,2009,-23.9548248953897
3048,Turkey,2009,-24.1574997312603
3049,Turkmenistan,2009,-25.2350105788291
3050,Turks and Caicos Islands,2009,
3051,Tuvalu,2009,
3052,Uganda,2009,-21.293566881738
3053,Ukraine,2009,-24.3754922949513
3054,United Arab Emirates,2009,-25.8781827190401
3055,United Kingdom,2009,-25.547495618067
3056,United States of America,2009,-25.2840083711151
3057,United States Virgin Islands,2009,
3058,Uruguay,2009,-23.8567972087183
3059,Uzbekistan,2009,-25.3855580873305
3060,Vanuatu,2009,-23.8558691258802
3061,Venezuela,2009,-24.6643881779016
3062,Viet Nam,2009,-22.059633732774
3063,Wallis and Futuna Islands,2009,
3064,Western Sahara,2009,
3065,Yemen,2009,-24.984894951513
3066,Zambia,2009,-21.7928428487623
3067,Zimbabwe,2009,-21.0095910538102
3068,Afghanistan,2010,-23.5600620334999
3069,Albania,2010,-24.3307652007755
3070,Algeria,2010,-24.697359681564
3071,American Samoa,2010,
3072,Andorra,2010,
3073,Angola,2010,-22.8011114279152
3074,Anguilla,2010,
3075,Antigua and Barbuda,2010,-24.5842322780854
3076,Argentina,2010,-24.4546704903582
3077,Armenia,2010,-25.8824415575175
3078,Aruba,2010,
3079,Australia,2010,-24.4950067195164
3080,Austria,2010,-25.0154950805202
3081,Azerbaijan,2010,-26.493087603408
3082,Bahamas,2010,-24.2166183858327
3083,Bahrain,2010,-26.3453245425254
3084,Bangladesh,2010,-22.9988934798515
3085,Barbados,2010,-24.574114275506
3086,Belarus,2010,-24.3062379783786
3087,Belgium,2010,-25.3082596428275
3088,Belize,2010,-23.1746554175584
3089,Benin,2010,-21.9164607655186
3090,Bermuda,2010,-25.4872134249335
3091,Bhutan,2010,-22.0509013967432
3092,Bolivia,2010,-23.0173045807456
3093,Bosnia and Herzegovina,2010,-23.088809746598
3094,Botswana,2010,-23.4327981207925
3095,Brazil,2010,-23.5104189387909
3096,British Virgin Islands,2010,
3097,Brunei Darussalam,2010,-25.6353762914553
3098,Bulgaria,2010,-24.0223250890682
3099,Burkina Faso,2010,-21.0994472867563
3100,Burundi,2010,-20.6082290137057
3101,Cambodia,2010,-21.6699856577421
3102,Cameroon,2010,-22.3757289763264
3103,Canada,2010,-24.5217104585827
3104,Cape Verde,2010,-23.7640980824864
3105,Cayman Islands,2010,
3106,Central African Republic,2010,-21.3451818717871
3107,Chad,2010,-22.009031423507
3108,Chile,2010,-23.6230031988155
3109,China,2010,-22.8127375011559
3110,Colombia,2010,-24.229033180216
3111,Comoros,2010,-22.0975533124382
3112,Cook Islands,2010,
3113,Costa Rica,2010,-23.8580328801942
3114,Cote d'Ivoire,2010,-22.1020074120682
3115,Croatia,2010,-24.1040849501846
3116,Cuba,2010,-24.7671257458992
3117,Curacao,2010,
3118,Cyprus,2010,-24.8977356786537
3119,Czech Republic,2010,-24.3594879459948
3120,Dem. Rep. Congo,2010,-20.4810265473723
3121,Denmark,2010,-25.1983494041516
3122,Djibouti,2010,-21.683551456407
3123,Dominica,2010,-24.1564117871696
3124,Dominican Republic,2010,-23.8317438371272
3125,Ecuador,2010,-23.6278673960965
3126,Egypt,2010,-24.771196804874
3127,El Salvador,2010,-23.1540207691281
3128,Equatorial Guinea,2010,-24.8854940810196
3129,Eritrea,2010,-22.2107743005078
3130,Estonia,2010,-23.8498704854298
3131,Ethiopia,2010,-21.0407589469241
3132,Faeroe Islands,2010,
3133,Falkland Islands,2010,
3134,Fiji,2010,-23.6475407541488
3135,Finland,2010,-24.388895181171
3136,France,2010,-25.1778752501773
3137,French Guiana,2010,
3138,French Polynesia,2010,
3139,Gabon,2010,-23.2173584940434
3140,Gambia,2010,-22.0664313814349
3141,Georgia,2010,-23.7542822094991
3142,Germany,2010,-25.633595085499
3143,Ghana,2010,-22.2654313694003
3144,Gibraltar,2010,
3145,Greece,2010,-24.9184073507786
3146,Greenland,2010,
3147,Grenada,2010,-23.3789897146249
3148,Guadeloupe,2010,
3149,Guam,2010,
3150,Guatemala,2010,-23.0896157646025
3151,Guinea,2010,-21.0742428629541
3152,Guinea-Bissau,2010,-21.9170477426353
3153,Guyana,2010,-23.4471987189627
3154,Haiti,2010,-22.0680102904963
3155,Holy See,2010,
3156,Honduras,2010,-22.7932880226446
3157,Hong Kong,2010,-25.1412771361476
3158,Hungary,2010,-24.8548389496812
3159,Iceland,2010,-25.2320090347918
3160,India,2010,-22.7361965053382
3161,Indonesia,2010,-23.1479948318265
3162,Iran,2010,-24.5881244125128
3163,Iraq,2010,-24.3139124773094
3164,Ireland,2010,-25.5647217805916
3165,Isle of Man,2010,
3166,Israel,2010,-26.0887893824786
3167,Italy,2010,-25.1303546403566
3168,Jamaica,2010,-22.6921321943067
3169,Japan,2010,-25.7093415204751
3170,Jordan,2010,-25.3983134141832
3171,Kazakhstan,2010,-23.5706081885451
3172,Kenya,2010,-21.864592859669
3173,Kiribati,2010,-23.4455083863325
3174,Kosovo,2010,
3175,Kuwait,2010,-25.5661081195523
3176,Kyrgyzstan,2010,-23.240758529279
3177,Laos,2010,-22.5683881557475
3178,Latvia,2010,-23.5489015664638
3179,Lebanon,2010,-25.1862353792339
3180,Lesotho,2010,-21.8705276587659
3181,Liberia,2010,-20.2502685369732
3182,Libya,2010,-24.0546164295333
3183,Liechtenstein,2010,
3184,Lithuania,2010,-24.2560880842892
3185,Luxembourg,2010,-24.6328864422776
3186,Macao,2010,-26.3970276189595
3187,Macedonia,2010,-23.9678081646272
3188,Madagascar,2010,-21.6521884623168
3189,Malawi,2010,-21.704456161762
3190,Malaysia,2010,-24.3533595425331
3191,Maldives,2010,-23.8306872329164
3192,Mali,2010,-22.2845124943732
3193,Malta,2010,-25.1734887654457
3194,Marshall Islands,2010,
3195,Martinique,2010,
3196,Mauritania,2010,-22.1815788353896
3197,Mauritius,2010,-23.6041601691585
3198,Mayotte,2010,
3199,Mexico,2010,-24.7782772091099
3200,Micronesia,2010,-27.8658541263805
3201,Moldova,2010,-24.1934776732967
3202,Monaco,2010,
3203,Mongolia,2010,-23.3714116767468
3204,Montenegro,2010,-21.1364851465344
3205,Montserrat,2010,
3206,Morocco,2010,-24.4783972134837
3207,Mozambique,2010,-21.0322836376387
3208,Myanmar,2010,-22.3532488964845
3209,Namibia,2010,-23.7540205596348
3210,Nauru,2010,
3211,Nepal,2010,-21.6373463797335
3212,Netherlands,2010,-25.8425516319656
3213,Netherlands Antilles,2010,
3214,New Caledonia,2010,
3215,New Zealand,2010,-24.7968616159218
3216,Nicaragua,2010,-22.8449402493338
3217,Niger,2010,-21.1379810663039
3218,Nigeria,2010,-22.1602861581282
3219,Niue,2010,
3220,Norfolk Island,2010,
3221,North Korea,2010,
3222,Northern Mariana Islands,2010,
3223,Norway,2010,-24.7929801101971
3224,Oman,2010,-25.2539357121303
3225,Pakistan,2010,-22.7776336293489
3226,Palau,2010,
3227,Panama,2010,-23.8314070186157
3228,Papua New Guinea,2010,-22.7770327065418
3229,Paraguay,2010,-22.352901023084
3230,Peru,2010,-23.9888018303847
3231,Philippines,2010,-23.4752231776066
3232,Pitcairn,2010,
3233,Poland,2010,-24.1998386552152
3234,Portugal,2010,-24.8407141692786
3235,Puerto Rico,2010,-29.9494859789286
3236,Qatar,2010,-26.6737500391771
3237,Republic of Congo,2010,-23.0348805751633
3238,Reunion,2010,
3239,Romania,2010,-24.0763940381944
3240,Russia,2010,-25.3371535273663
3241,Rwanda,2010,-21.7814978801122
3242,Saint Helena,2010,
3243,Saint Kitts and Nevis,2010,-25.2922750323837
3244,Saint Lucia,2010,-24.6278643772557
3245,Saint Pierre and Miquelon,2010,
3246,Saint Vincent and the Grenadines,2010,-24.3249829740601
3247,Samoa,2010,-23.5581794153198
3248,San Marino,2010,
3249,Sao Tome and Principe,2010,-22.5068908772596
3250,Saudi Arabia,2010,-25.1614273709127
3251,Senegal,2010,-22.4163361199843
3252,Serbia,2010,-23.5012847880957
3253,Seychelles,2010,-22.7665123921045
3254,Sierra Leone,2010,-21.2898341524861
3255,Singapore,2010,-25.8619621864095
3256,Sint Maarten,2010,
3257,Slovakia,2010,-25.2132315895051
3258,Slovenia,2010,-24.4428162193977
3259,Solomon Islands,2010,-22.6463908443465
3260,Somalia,2010,-20.0627519774182
3261,South Africa,2010,-23.3475261813812
3262,South Korea,2010,-24.5717487116554
3263,South Sudan,2010,
3264,Spain,2010,-24.8810769478804
3265,Sri Lanka,2010,-23.2794142600514
3266,State of Palestine,2010,
3267,Sudan,2010,-22.5088086830655
3268,Suriname,2010,-24.6874340358775
3269,Svalbard and Jan Mayen Islands,2010,
3270,Swaziland,2010,-23.054136908265
3271,Sweden,2010,-25.4379431888947
3272,Switzerland,2010,-25.8856991595097
3273,Syria,2010,-24.5293021486717
3274,Taiwan,2010,-25.1227998470251
3275,Tajikistan,2010,-25.5466921428207
3276,Tanzania,2010,-21.5337998952194
3277,Thailand,2010,-23.2848115931372
3278,Timor-Leste,2010,-22.8417615302428
3279,Togo,2010,-21.2081418753375
3280,Tokelau,2010,
3281,Tonga,2010,-27.5793498221719
3282,Trinidad and Tobago,2010,-25.0742687776195
3283,Tunisia,2010,-23.9967314053757
3284,Turkey,2010,-24.2508993570479
3285,Turkmenistan,2010,-25.3352129251415
3286,Turks and Caicos Islands,2010,
3287,Tuvalu,2010,
3288,Uganda,2010,-21.3478693979776
3289,Ukraine,2010,-24.4386567378134
3290,United Arab Emirates,2010,-25.9973686232647
3291,United Kingdom,2010,-25.5899202503577
3292,United States of America,2010,-25.3085688966879
3293,United States Virgin Islands,2010,
3294,Uruguay,2010,-23.8511979435236
3295,Uzbekistan,2010,-25.4844677251516
3296,Vanuatu,2010,-23.8763686476594
3297,Venezuela,2010,-24.6364956994958
3298,Viet Nam,2010,-22.1050344506781
3299,Wallis and Futuna Islands,2010,
3300,Western Sahara,2010,
3301,Yemen,2010,-25.0099059486524
3302,Zambia,2010,-21.8658758741233
3303,Zimbabwe,2010,-21.113417693475
