,country,year,population
3256,Sint Maarten,2010,35474.0
3257,Slovakia,2010,5391428.0
3258,Slovenia,2010,2048583.0
3259,Solomon Islands,2010,527790.0
3260,Somalia,2010,12053223.0
3261,South Africa,2010,50979432.3622277
3262,South Korea,2010,49554112.0
3263,South Sudan,2010,10067192.0
3264,Spain,2010,46576897.0
3265,Sri Lanka,2010,20119000.0
3266,State of Palestine,2010,3811102.0
3267,Sudan,2010,34385963.0
3268,Suriname,2010,526103.0
3269,Svalbard and Jan Mayen Islands,2010,
3270,Swaziland,2010,1202843.0
3271,Sweden,2010,9378126.0
3272,Switzerland,2010,7824909.0
3273,Syria,2010,21018834.0
3274,Taiwan,2010,23162000.0
3275,Tajikistan,2010,7641630.0
3276,Tanzania,2010,46098591.0
3277,Thailand,2010,67208808.0
3278,Timor-Leste,2010,1109591.0
3279,Togo,2010,6502952.0
3280,Tokelau,2010,
3281,Tonga,2010,104137.0
3282,Trinidad and Tobago,2010,1328100.0
3283,Tunisia,2010,10639931.0
3284,Turkey,2010,72326914.0
3285,Turkmenistan,2010,5087210.0
3286,Turks and Caicos Islands,2010,30994.0
3287,Tuvalu,2010,10531.0
3288,Uganda,2010,33915133.0
3289,Ukraine,2010,45870700.0
3290,United Arab Emirates,2010,8270684.0
3291,United Kingdom,2010,62766365.0
3292,United States of America,2010,309348193.0
3293,United States Virgin Islands,2010,106267.0
3294,Uruguay,2010,3374415.0
3295,Uzbekistan,2010,28562400.0
3296,Vanuatu,2010,236295.0
3297,Venezuela,2010,29028033.0
3298,Viet Nam,2010,86932500.0
3299,Wallis and Futuna Islands,2010,
3300,Western Sahara,2010,
3301,Yemen,2010,23606779.0
3302,Zambia,2010,13850033.0
3303,Zimbabwe,2010,14086317.0
3304,Afghanistan,2011,29708599.0
3305,Albania,2011,2905195.0
3306,Algeria,2011,36819558.0
3307,American Samoa,2011,55320.0
3308,Andorra,2011,83751.0
3309,Angola,2011,24218565.0
3310,Anguilla,2011,
3311,Antigua and Barbuda,2011,95719.0
3312,Argentina,2011,41656879.0
3313,Armenia,2011,2875581.0
3314,Aruba,2011,102053.0
3315,Australia,2011,22340024.0
3316,Austria,2011,8391643.0
3317,Azerbaijan,2011,9173082.0
3318,Bahamas,2011,366568.0
3319,Bahrain,2011,1278269.0
3320,Bangladesh,2011,153911916.0
3321,Barbados,2011,280601.0
3322,Belarus,2011,9473172.0
3323,Belgium,2011,11047744.0
3324,Belize,2011,329192.0
3325,Benin,2011,9460802.0
3326,Bermuda,2011,64564.0
3327,Bhutan,2011,740510.0
3328,Bolivia,2011,10078343.0
3329,Bosnia and Herzegovina,2011,3688865.0
3330,Botswana,2011,2051339.0
3331,Brazil,2011,198686688.0
3332,British Virgin Islands,2011,27901.0
3333,Brunei Darussalam,2011,394013.0
3334,Bulgaria,2011,7348328.0
3335,Burkina Faso,2011,16081904.0
3336,Burundi,2011,9043508.0
3337,Cambodia,2011,14537886.0
3338,Cameroon,2011,20520447.0
3339,Canada,2011,34342780.0
3340,Cape Verde,2011,508067.0
3341,Cayman Islands,2011,56579.0
3342,Central African Republic,2011,4476153.0
3343,Chad,2011,12288651.0
3344,Chile,2011,17153357.0
3345,China,2011,1344130000.0
3346,Colombia,2011,46406646.0
3347,Comoros,2011,706569.0
3348,Cook Islands,2011,
3349,Costa Rica,2011,4600474.0
3350,Cote d'Ivoire,2011,20895311.0
3351,Croatia,2011,4280622.0
3352,Cuba,2011,11354651.0
3353,Curacao,2011,150831.0
3354,Cyprus,2011,1124835.0
3355,Czech Republic,2011,10496088.0
3356,Dem. Rep. Congo,2011,66713597.0
3357,Denmark,2011,5570572.0
3358,Djibouti,2011,865937.0
3359,Dominica,2011,71718.0
3360,Dominican Republic,2011,10027095.0
3361,Ecuador,2011,15177355.0
3362,Egypt,2011,85897561.0
3363,El Salvador,2011,6192560.0
3364,Equatorial Guinea,2011,994290.0
3365,Eritrea,2011,5930000.0
3366,Estonia,2011,1327439.0
3367,Ethiopia,2011,90046756.0
3368,Faeroe Islands,2011,48608.0
3369,Falkland Islands,2011,
3370,Fiji,2011,867086.0
3371,Finland,2011,5388272.0
3372,France,2011,65342776.0
3373,French Guiana,2011,
3374,French Polynesia,2011,269843.0
3375,Gabon,2011,1697101.0
3376,Gambia,2011,1746363.0
3377,Georgia,2011,3875000.0
3378,Germany,2011,80274983.0
3379,Ghana,2011,25121796.0
3380,Gibraltar,2011,33405.0
3381,Greece,2011,11104899.0
3382,Greenland,2011,56890.0
3383,Grenada,2011,105075.0
3384,Guadeloupe,2011,
3385,Guam,2011,159678.0
3386,Guatemala,2011,14948919.0
3387,Guinea,2011,11035170.0
3388,Guinea-Bissau,2011,1596154.0
3389,Guyana,2011,749100.0
3390,Haiti,2011,10145054.0
3391,Holy See,2011,
3392,Honduras,2011,8351600.0
3393,Hong Kong,2011,7071600.0
3394,Hungary,2011,9971727.0
3395,Iceland,2011,319014.0
3396,India,2011,1247236029.0
3397,Indonesia,2011,245707511.0
3398,Iran,2011,75491582.0
3399,Iraq,2011,31727053.0
3400,Ireland,2011,4576794.0
3401,Isle of Man,2011,80759.0
3402,Israel,2011,7765800.0
3403,Italy,2011,59379449.0
3404,Jamaica,2011,2829493.0
3405,Japan,2011,127833000.0
3406,Jordan,2011,7574943.0
3407,Kazakhstan,2011,16556600.0
3408,Kenya,2011,42486839.0
3409,Kiribati,2011,104656.0
3410,Kosovo,2011,1791000.0
3411,Kuwait,2011,3191051.0
3412,Kyrgyzstan,2011,5514600.0
3413,Laos,2011,6333487.0
3414,Latvia,2011,2059709.0
3415,Lebanon,2011,4588368.0
3416,Lesotho,2011,2064166.0
3417,Liberia,2011,4070167.0
3418,Libya,2011,6193501.0
3419,Liechtenstein,2011,36264.0
3420,Lithuania,2011,3028115.0
3421,Luxembourg,2011,518347.0
3422,Macao,2011,549439.0
3423,Macedonia,2011,2072383.0
3424,Madagascar,2011,21743949.0
3425,Malawi,2011,15627618.0
3426,Malaysia,2011,28635128.0
3427,Maldives,2011,377000.0
3428,Mali,2011,15540989.0
3429,Malta,2011,416268.0
3430,Marshall Islands,2011,52542.0
3431,Martinique,2011,
3432,Mauritania,2011,3717672.0
3433,Mauritius,2011,1252404.0
3434,Mayotte,2011,
3435,Mexico,2011,119090017.0
3436,Micronesia,2011,103468.0
3437,Moldova,2011,3559986.0
3438,Monaco,2011,37497.0
3439,Mongolia,2011,2761516.0
3440,Montenegro,2011,620079.0
3441,Montserrat,2011,
3442,Morocco,2011,32858823.0
3443,Mozambique,2011,24939005.0
3444,Myanmar,2011,50553031.0
3445,Namibia,2011,2215621.0
3446,Nauru,2011,10057.0
3447,Nepal,2011,27327147.0
3448,Netherlands,2011,16693074.0
3449,Netherlands Antilles,2011,
3450,New Caledonia,2011,254000.0
3451,New Zealand,2011,4384000.0
3452,Nicaragua,2011,5807820.0
3453,Niger,2011,17064636.0
3454,Nigeria,2011,162877076.0
3455,Niue,2011,
3456,Norfolk Island,2011,
3457,North Korea,2011,24722298.0
3458,Northern Mariana Islands,2011,53786.0
3459,Norway,2011,4953088.0
3460,Oman,2011,3237268.0
3461,Pakistan,2011,174184265.0
3462,Palau,2011,20599.0
3463,Panama,2011,3707782.0
3464,Papua New Guinea,2011,7269348.0
3465,Paraguay,2011,6293783.0
3466,Peru,2011,29759989.0
3467,Philippines,2011,95277940.0
3468,Pitcairn,2011,
3469,Poland,2011,38063255.0
3470,Portugal,2011,10557560.0
3471,Puerto Rico,2011,3678732.0
3472,Qatar,2011,1952054.0
3473,Republic of Congo,2011,4512730.0
3474,Reunion,2011,
3475,Romania,2011,20147528.0
3476,Russia,2011,142960868.0
3477,Rwanda,2011,10516071.0
3478,Saint Helena,2011,
3479,Saint Kitts and Nevis,2011,52006.0
3480,Saint Lucia,2011,173832.0
3481,Saint Pierre and Miquelon,2011,
3482,Saint Vincent and the Grenadines,2011,109341.0
3483,Samoa,2011,187665.0
3484,San Marino,2011,31504.0
3485,Sao Tome and Principe,2011,178800.0
3486,Saudi Arabia,2011,28238020.0
3487,Senegal,2011,13300910.0
3488,Serbia,2011,7234099.0
3489,Seychelles,2011,87441.0
3490,Sierra Leone,2011,6611692.0
3491,Singapore,2011,5183688.0
3492,Sint Maarten,2011,33435.0
3493,Slovakia,2011,5398384.0
3494,Slovenia,2011,2052843.0
3495,Solomon Islands,2011,539614.0
3496,Somalia,2011,12404725.0
3497,South Africa,2011,51729345.3578159
3498,South Korea,2011,49936638.0
3499,South Sudan,2011,10448857.0
3500,Spain,2011,46742697.0
3501,Sri Lanka,2011,20271000.0
3502,State of Palestine,2011,3927051.0
3503,Sudan,2011,35167314.0
3504,Suriname,2011,531589.0
3505,Svalbard and Jan Mayen Islands,2011,
3506,Swaziland,2011,1225258.0
3507,Sweden,2011,9449213.0
3508,Switzerland,2011,7912398.0
3509,Syria,2011,20863993.0
3510,Taiwan,2011,23225000.0
3511,Tajikistan,2011,7815949.0
3512,Tanzania,2011,47570902.0
3513,Thailand,2011,67530130.0
3514,Timor-Leste,2011,1131523.0
3515,Togo,2011,6679282.0
3516,Tokelau,2011,
3517,Tonga,2011,104577.0
3518,Trinidad and Tobago,2011,1334788.0
3519,Tunisia,2011,10761467.0
3520,Turkey,2011,73409455.0
3521,Turkmenistan,2011,5174061.0
3522,Turks and Caicos Islands,2011,31731.0
3523,Tuvalu,2011,10628.0
3524,Uganda,2011,35093648.0
3525,Ukraine,2011,45706100.0
3526,United Arab Emirates,2011,8672475.0
3527,United Kingdom,2011,63258918.0
3528,United States of America,2011,311663358.0
3529,United States Virgin Islands,2011,105784.0
3530,Uruguay,2011,3385624.0
3531,Uzbekistan,2011,29339400.0
3532,Vanuatu,2011,241871.0
3533,Venezuela,2011,29463291.0
3534,Viet Nam,2011,87860300.0
3535,Wallis and Futuna Islands,2011,
3536,Western Sahara,2011,
3537,Yemen,2011,24252206.0
3538,Zambia,2011,14264756.0
3539,Zimbabwe,2011,14386649.0
3540,Afghanistan,2012,30696958.0
3541,Albania,2012,2900401.0
3542,Algeria,2012,37565847.0
3543,American Samoa,2012,55230.0
3544,Andorra,2012,82431.0
3545,Angola,2012,25096150.0
3546,Anguilla,2012,
3547,Antigua and Barbuda,2012,96777.0
3548,Argentina,2012,42096739.0
3549,Armenia,2012,2881922.0
3550,Aruba,2012,102577.0
3551,Australia,2012,22728254.0
3552,Austria,2012,8429991.0
3553,Azerbaijan,2012,9295784.0
3554,Bahamas,2012,372039.0
3555,Bahrain,2012,1300217.0
3556,Bangladesh,2012,155727053.0
3557,Barbados,2012,281585.0
3558,Belarus,2012,9464495.0
3559,Belgium,2012,11128246.0
3560,Belize,2012,336701.0
3561,Benin,2012,9729160.0
3562,Bermuda,2012,64798.0
3563,Bhutan,2012,752967.0
3564,Bolivia,2012,10239004.0
3565,Bosnia and Herzegovina,2012,3648200.0
3566,Botswana,2012,2089315.0
3567,Brazil,2012,200560983.0
3568,British Virgin Islands,2012,28509.0
3569,Brunei Darussalam,2012,399748.0
3570,Bulgaria,2012,7305888.0
3571,Burkina Faso,2012,16571216.0
3572,Burundi,2012,9319710.0
3573,Cambodia,2012,14776866.0
3574,Cameroon,2012,21082383.0
3575,Canada,2012,34750545.0
3576,Cape Verde,2012,513979.0
3577,Cayman Islands,2012,57523.0
3578,Central African Republic,2012,4490416.0
3579,Chad,2012,12705135.0
3580,Chile,2012,17309746.0
3581,China,2012,1350695000.0
3582,Colombia,2012,46881475.0
3583,Comoros,2012,723868.0
3584,Cook Islands,2012,
3585,Costa Rica,2012,4654122.0
3586,Cote d'Ivoire,2012,21418603.0
3587,Croatia,2012,4267558.0
3588,Cuba,2012,11382146.0
3589,Curacao,2012,152088.0
3590,Cyprus,2012,1135062.0
3591,Czech Republic,2012,10510785.0
3592,Dem. Rep. Congo,2012,68978682.0
3593,Denmark,2012,5591572.0
3594,Djibouti,2012,881185.0
3595,Dominica,2012,72044.0
3596,Dominican Republic,2012,10154950.0
3597,Ecuador,2012,15419666.0
3598,Egypt,2012,87813257.0
3599,El Salvador,2012,6221246.0
3600,Equatorial Guinea,2012,1038593.0
3601,Eritrea,2012,6126000.0
3602,Estonia,2012,1322696.0
3603,Ethiopia,2012,92444183.0
3604,Faeroe Islands,2012,48666.0
3605,Falkland Islands,2012,
3606,Fiji,2012,873596.0
3607,Finland,2012,5413971.0
3608,France,2012,65659790.0
3609,French Guiana,2012,
3610,French Polynesia,2012,271703.0
3611,Gabon,2012,1756817.0
3612,Gambia,2012,1802125.0
3613,Georgia,2012,3825000.0
3614,Germany,2012,80425823.0
3615,Ghana,2012,25733049.0
3616,Gibraltar,2012,33623.0
3617,Greece,2012,11045011.0
3618,Greenland,2012,56810.0
3619,Grenada,2012,105481.0
3620,Guadeloupe,2012,
3621,Guam,2012,159973.0
3622,Guatemala,2012,15271056.0
3623,Guinea,2012,11281469.0
3624,Guinea-Bissau,2012,1638139.0
3625,Guyana,2012,753091.0
3626,Haiti,2012,10289210.0
3627,Holy See,2012,
3628,Honduras,2012,8505646.0
3629,Hong Kong,2012,7154600.0
3630,Hungary,2012,9920362.0
3631,Iceland,2012,320716.0
3632,India,2012,1263065852.0
3633,Indonesia,2012,248883232.0
3634,Iran,2012,76453574.0
3635,Iraq,2012,32776571.0
3636,Ireland,2012,4586897.0
3637,Isle of Man,2012,81406.0
3638,Israel,2012,7910500.0
3639,Italy,2012,59539717.0
3640,Jamaica,2012,2840992.0
3641,Japan,2012,127629000.0
3642,Jordan,2012,7992573.0
3643,Kazakhstan,2012,16791425.0
3644,Kenya,2012,43646629.0
3645,Kiribati,2012,106613.0
3646,Kosovo,2012,1805200.0
3647,Kuwait,2012,3395556.0
3648,Kyrgyzstan,2012,5607200.0
3649,Laos,2012,6415169.0
3650,Latvia,2012,2034319.0
3651,Lebanon,2012,4916404.0
3652,Lesotho,2012,2089928.0
3653,Liberia,2012,4181563.0
3654,Libya,2012,6198258.0
3655,Liechtenstein,2012,36545.0
3656,Lithuania,2012,2987773.0
3657,Luxembourg,2012,530946.0
3658,Macao,2012,562531.0
3659,Macedonia,2012,2074036.0
3660,Madagascar,2012,22346573.0
3661,Malawi,2012,16097305.0
3662,Malaysia,2012,29170456.0
3663,Maldives,2012,385000.0
3664,Mali,2012,16006670.0
3665,Malta,2012,419455.0
3666,Marshall Islands,2012,52663.0
3667,Martinique,2012,
3668,Mauritania,2012,3830239.0
3669,Mauritius,2012,1255882.0
3670,Mayotte,2012,
3671,Mexico,2012,120828307.0
3672,Micronesia,2012,103503.0
3673,Moldova,2012,3559519.0
3674,Monaco,2012,37783.0
3675,Mongolia,2012,2814226.0
3676,Montenegro,2012,620601.0
3677,Montserrat,2012,
3678,Morocco,2012,33333789.0
3679,Mozambique,2012,25676606.0
3680,Myanmar,2012,50986514.0
3681,Namibia,2012,2263934.0
3682,Nauru,2012,10279.0
3683,Nepal,2012,27649925.0
3684,Netherlands,2012,16754962.0
3685,Netherlands Antilles,2012,
3686,New Caledonia,2012,259000.0
3687,New Zealand,2012,4408100.0
3688,Nicaragua,2012,5877108.0
3689,Niger,2012,17731634.0
3690,Nigeria,2012,167297284.0
3691,Niue,2012,
3692,Norfolk Island,2012,
3693,North Korea,2012,24854034.0
3694,Northern Mariana Islands,2012,53718.0
3695,Norway,2012,5018573.0
3696,Oman,2012,3464644.0
3697,Pakistan,2012,177911533.0
3698,Palau,2012,20758.0
3699,Panama,2012,3772938.0
3700,Papua New Guinea,2012,7430836.0
3701,Paraguay,2012,6379219.0
3702,Peru,2012,30158966.0
3703,Philippines,2012,96866642.0
3704,Pitcairn,2012,
3705,Poland,2012,38063164.0
3706,Portugal,2012,10514844.0
3707,Puerto Rico,2012,3634488.0
3708,Qatar,2012,2109568.0
3709,Republic of Congo,2012,4633363.0
3710,Reunion,2012,
3711,Romania,2012,20058035.0
3712,Russia,2012,143201676.0
3713,Rwanda,2012,10788853.0
3714,Saint Helena,2012,
3715,Saint Kitts and Nevis,2012,52591.0
3716,Saint Lucia,2012,174835.0
3717,Saint Pierre and Miquelon,2012,
3718,Saint Vincent and the Grenadines,2012,109328.0
3719,Samoa,2012,189194.0
3720,San Marino,2012,31914.0
3721,Sao Tome and Principe,2012,182889.0
3722,Saudi Arabia,2012,29086357.0
3723,Senegal,2012,13703513.0
3724,Serbia,2012,7199077.0
3725,Seychelles,2012,88303.0
3726,Sierra Leone,2012,6766103.0
3727,Singapore,2012,5312437.0
3728,Sint Maarten,2012,34640.0
3729,Slovakia,2012,5407579.0
3730,Slovenia,2012,2057159.0
3731,Solomon Islands,2012,551531.0
3732,Somalia,2012,12763776.0
3733,South Africa,2012,52506515.0772335
3734,South Korea,2012,50199853.0
3735,South Sudan,2012,10818258.0
3736,Spain,2012,46773055.0
3737,Sri Lanka,2012,20425000.0
3738,State of Palestine,2012,4046901.0
3739,Sudan,2012,35990192.0
3740,Suriname,2012,537077.0
3741,Svalbard and Jan Mayen Islands,2012,
3742,Swaziland,2012,1248158.0
3743,Sweden,2012,9519374.0
3744,Switzerland,2012,7996861.0
3745,Syria,2012,20420701.0
3746,Taiwan,2012,23316000.0
3747,Tajikistan,2012,7995062.0
3748,Tanzania,2012,49082997.0
3749,Thailand,2012,67843979.0
3750,Timor-Leste,2012,1156760.0
3751,Togo,2012,6859482.0
3752,Tokelau,2012,
3753,Tonga,2012,104951.0
3754,Trinidad and Tobago,2012,1341588.0
3755,Tunisia,2012,10886668.0
3756,Turkey,2012,74569867.0
3757,Turkmenistan,2012,5267839.0
3758,Turks and Caicos Islands,2012,32431.0
3759,Tuvalu,2012,10725.0
3760,Uganda,2012,36306796.0
3761,Ukraine,2012,45593300.0
3762,United Arab Emirates,2012,8900453.0
3763,United Kingdom,2012,63700300.0
3764,United States of America,2012,313998379.0
3765,United States Virgin Islands,2012,105275.0
3766,Uruguay,2012,3396777.0
3767,Uzbekistan,2012,29774500.0
3768,Vanuatu,2012,247485.0
3769,Venezuela,2012,29893080.0
3770,Viet Nam,2012,88809200.0
3771,Wallis and Futuna Islands,2012,
3772,Western Sahara,2012,
3773,Yemen,2012,24909969.0
3774,Zambia,2012,14699937.0
3775,Zimbabwe,2012,14710826.0
3776,Afghanistan,2013,31731688.0
3777,Albania,2013,2895092.0
3778,Algeria,2013,38338562.0
3779,American Samoa,2013,55307.0
3780,Andorra,2013,80788.0
3781,Angola,2013,25998340.0
3782,Anguilla,2013,
3783,Antigua and Barbuda,2013,97824.0
3784,Argentina,2013,42539925.0
3785,Armenia,2013,2893509.0
3786,Aruba,2013,103187.0
3787,Australia,2013,23117353.0
3788,Austria,2013,8479375.0
3789,Azerbaijan,2013,9416801.0
3790,Bahamas,2013,377240.0
3791,Bahrain,2013,1315411.0
3792,Bangladesh,2013,157571292.0
3793,Barbados,2013,282509.0
3794,Belarus,2013,9465997.0
3795,Belgium,2013,11182817.0
3796,Belize,2013,344181.0
3797,Benin,2013,10004451.0
3798,Bermuda,2013,65001.0
3799,Bhutan,2013,764961.0
3800,Bolivia,2013,10400264.0
3801,Bosnia and Herzegovina,2013,3604999.0
3802,Botswana,2013,2128507.0
3803,Brazil,2013,202408632.0
3804,British Virgin Islands,2013,29056.0
3805,Brunei Darussalam,2013,405716.0
3806,Bulgaria,2013,7265115.0
3807,Burkina Faso,2013,17072723.0
3808,Burundi,2013,9600186.0
3809,Cambodia,2013,15022692.0
3810,Cameroon,2013,21655715.0
3811,Canada,2013,35155451.0
3812,Cape Verde,2013,520106.0
3813,Cayman Islands,2013,58371.0
3814,Central African Republic,2013,4499653.0
3815,Chad,2013,13133589.0
3816,Chile,2013,17462982.0
3817,China,2013,1357380000.0
3818,Colombia,2013,47342981.0
3819,Comoros,2013,741500.0
3820,Cook Islands,2013,
3821,Costa Rica,2013,4706401.0
3822,Cote d'Ivoire,2013,21966312.0
3823,Croatia,2013,4255689.0
3824,Cuba,2013,11412167.0
3825,Curacao,2013,153822.0
3826,Cyprus,2013,1143896.0
3827,Czech Republic,2013,10514272.0
3828,Dem. Rep. Congo,2013,71316033.0
3829,Denmark,2013,5614932.0
3830,Djibouti,2013,896688.0
3831,Dominica,2013,72400.0
3832,Dominican Republic,2013,10281296.0
3833,Ecuador,2013,15661547.0
3834,Egypt,2013,89807433.0
3835,El Salvador,2013,6250777.0
3836,Equatorial Guinea,2013,1083746.0
3837,Eritrea,2013,6328000.0
3838,Estonia,2013,1317997.0
3839,Ethiopia,2013,94887724.0
3840,Faeroe Islands,2013,48747.0
3841,Falkland Islands,2013,
3842,Fiji,2013,879715.0
3843,Finland,2013,5438972.0
3844,France,2013,65998570.0
3845,French Guiana,2013,
3846,French Polynesia,2013,273528.0
3847,Gabon,2013,1817271.0
3848,Gambia,2013,1859324.0
3849,Georgia,2013,3776000.0
3850,Germany,2013,80645605.0
3851,Ghana,2013,26346251.0
3852,Gibraltar,2013,33831.0
3853,Greece,2013,10965211.0
3854,Greenland,2013,56483.0
3855,Grenada,2013,105909.0
3856,Guadeloupe,2013,
3857,Guam,2013,160375.0
3858,Guatemala,2013,15596214.0
3859,Guinea,2013,11536615.0
3860,Guinea-Bissau,2013,1681495.0
3861,Guyana,2013,758081.0
3862,Haiti,2013,10431776.0
3863,Holy See,2013,
3864,Honduras,2013,8657785.0
3865,Hong Kong,2013,7187500.0
3866,Hungary,2013,9893082.0
3867,Iceland,2013,323764.0
3868,India,2013,1278562207.0
3869,Indonesia,2013,252032263.0
3870,Iran,2013,77435384.0
3871,Iraq,2013,33883145.0
3872,Ireland,2013,4598294.0
3873,Isle of Man,2013,82013.0
3874,Israel,2013,8059500.0
3875,Italy,2013,60233948.0
3876,Jamaica,2013,2851807.0
3877,Japan,2013,127445000.0
3878,Jordan,2013,8413464.0
3879,Kazakhstan,2013,17035275.0
3880,Kenya,2013,44826849.0
3881,Kiribati,2013,108535.0
3882,Kosovo,2013,1824100.0
3883,Kuwait,2013,3598385.0
3884,Kyrgyzstan,2013,5719600.0
3885,Laos,2013,6494557.0
3886,Latvia,2013,2012647.0
3887,Lebanon,2013,5276102.0
3888,Lesotho,2013,2117361.0
3889,Liberia,2013,4286291.0
3890,Libya,2013,6195970.0
3891,Liechtenstein,2013,36834.0
3892,Lithuania,2013,2957689.0
3893,Luxembourg,2013,543360.0
3894,Macao,2013,575841.0
3895,Macedonia,2013,2075739.0
3896,Madagascar,2013,22961146.0
3897,Malawi,2013,16577147.0
3898,Malaysia,2013,29706724.0
3899,Maldives,2013,393000.0
3900,Mali,2013,16477818.0
3901,Malta,2013,423374.0
3902,Marshall Islands,2013,52793.0
3903,Martinique,2013,
3904,Mauritania,2013,3946170.0
3905,Mauritius,2013,1258653.0
3906,Mayotte,2013,
3907,Mexico,2013,122535969.0
3908,Micronesia,2013,103702.0
3909,Moldova,2013,3558566.0
3910,Monaco,2013,37971.0
3911,Mongolia,2013,2869107.0
3912,Montenegro,2013,621207.0
3913,Montserrat,2013,
3914,Morocco,2013,33824769.0
3915,Mozambique,2013,26434372.0
3916,Myanmar,2013,51448196.0
3917,Namibia,2013,2316520.0
3918,Nauru,2013,10821.0
3919,Nepal,2013,27985310.0
3920,Netherlands,2013,16804432.0
3921,Netherlands Antilles,2013,
3922,New Caledonia,2013,263000.0
3923,New Zealand,2013,4442100.0
3924,Nicaragua,2013,5945747.0
3925,Niger,2013,18426372.0
3926,Nigeria,2013,171829303.0
3927,Niue,2013,
3928,Norfolk Island,2013,
3929,North Korea,2013,24985976.0
3930,Northern Mariana Islands,2013,54036.0
3931,Norway,2013,5079623.0
3932,Oman,2013,3711481.0
3933,Pakistan,2013,181712595.0
3934,Palau,2013,20920.0
3935,Panama,2013,3838462.0
3936,Papua New Guinea,2013,7592865.0
3937,Paraguay,2013,6465740.0
3938,Peru,2013,30565716.0
3939,Philippines,2013,98481032.0
3940,Pitcairn,2013,
3941,Poland,2013,38040196.0
3942,Portugal,2013,10457295.0
3943,Puerto Rico,2013,3593077.0
3944,Qatar,2013,2250473.0
3945,Republic of Congo,2013,4751393.0
3946,Reunion,2013,
3947,Romania,2013,19983693.0
3948,Russia,2013,143506911.0
3949,Rwanda,2013,11065151.0
3950,Saint Helena,2013,
3951,Saint Kitts and Nevis,2013,53169.0
3952,Saint Lucia,2013,175660.0
3953,Saint Pierre and Miquelon,2013,
3954,Saint Vincent and the Grenadines,2013,109320.0
3955,Samoa,2013,190757.0
3956,San Marino,2013,32303.0
3957,Sao Tome and Principe,2013,187045.0
3958,Saudi Arabia,2013,29944476.0
3959,Senegal,2013,14120320.0
3960,Serbia,2013,7164132.0
3961,Seychelles,2013,89949.0
3962,Sierra Leone,2013,6922079.0
3963,Singapore,2013,5399162.0
3964,Sint Maarten,2013,36607.0
3965,Slovakia,2013,5413393.0
3966,Slovenia,2013,2059953.0
3967,Solomon Islands,2013,563513.0
3968,Somalia,2013,13132349.0
3969,South Africa,2013,53311955.6100823
3970,South Korea,2013,50428893.0
3971,South Sudan,2013,11177490.0
3972,Spain,2013,46620045.0
3973,Sri Lanka,2013,20585000.0
3974,State of Palestine,2013,4169506.0
3975,Sudan,2013,36849918.0
3976,Suriname,2013,542540.0
3977,Svalbard and Jan Mayen Islands,2013,
3978,Swaziland,2013,1271456.0
3979,Sweden,2013,9600379.0
3980,Switzerland,2013,8089346.0
3981,Syria,2013,19809141.0
3982,Taiwan,2013,23374000.0
3983,Tajikistan,2013,8177809.0
3984,Tanzania,2013,50636595.0
3985,Thailand,2013,68143065.0
3986,Timor-Leste,2013,1184366.0
3987,Togo,2013,7042948.0
3988,Tokelau,2013,
3989,Tonga,2013,105328.0
3990,Trinidad and Tobago,2013,1348248.0
3991,Tunisia,2013,11014558.0
3992,Turkey,2013,75787333.0
3993,Turkmenistan,2013,5366277.0
3994,Turks and Caicos Islands,2013,33108.0
3995,Tuvalu,2013,10819.0
3996,Uganda,2013,37553726.0
3997,Ukraine,2013,45489600.0
3998,United Arab Emirates,2013,9006263.0
3999,United Kingdom,2013,64128226.0
4000,United States of America,2013,316204908.0
4001,United States Virgin Islands,2013,104737.0
4002,Uruguay,2013,3408005.0
4003,Uzbekistan,2013,30243200.0
4004,Vanuatu,2013,253142.0
4005,Venezuela,2013,30317848.0
4006,Viet Nam,2013,89759500.0
4007,Wallis and Futuna Islands,2013,
4008,Western Sahara,2013,
4009,Yemen,2013,25576322.0
4010,Zambia,2013,15153210.0
4011,Zimbabwe,2013,15054506.0
4012,Afghanistan,2014,32758020.0
4013,Albania,2014,2889104.0
4014,Algeria,2014,39113313.0
4015,American Samoa,2014,55437.0
4016,Andorra,2014,79223.0
4017,Angola,2014,26920466.0
4018,Anguilla,2014,
4019,Antigua and Barbuda,2014,98875.0
4020,Argentina,2014,42981515.0
4021,Armenia,2014,2906220.0
4022,Aruba,2014,103795.0
4023,Australia,2014,23460694.0
4024,Austria,2014,8541575.0
4025,Azerbaijan,2014,9535079.0
4026,Bahamas,2014,382169.0
4027,Bahrain,2014,1336397.0
4028,Bangladesh,2014,159405279.0
4029,Barbados,2014,283385.0
4030,Belarus,2014,9474511.0
4031,Belgium,2014,11209057.0
4032,Belize,2014,351694.0
4033,Benin,2014,10286712.0
4034,Bermuda,2014,65139.0
4035,Bhutan,2014,776448.0
4036,Bolivia,2014,10562159.0
4037,Bosnia and Herzegovina,2014,3566002.0
4038,Botswana,2014,2168573.0
4039,Brazil,2014,204213133.0
4040,British Virgin Islands,2014,29588.0
4041,Brunei Darussalam,2014,411704.0
4042,Bulgaria,2014,7223938.0
4043,Burkina Faso,2014,17585977.0
4044,Burundi,2014,9891790.0
4045,Cambodia,2014,15270790.0
4046,Cameroon,2014,22239904.0
4047,Canada,2014,35544564.0
4048,Cape Verde,2014,526437.0
4049,Cayman Islands,2014,59172.0
4050,Central African Republic,2014,4515392.0
4051,Chad,2014,13569438.0
