,country,year,CDA,CHA,FGA,NDA,BCA
4458,El Salvador,2015,53.4201381191688,100.0,88.4698935969401,100.0,100.0
4461,Estonia,2015,48.406181493744796,100.0,88.55441946813829,51.509336037898905,50.8757172214458
4463,Ethiopia,2015,2.99181121164227,21.741876494412498,88.3359503893417,28.2489393979505,35.4521491407185
4467,Finland,2015,74.2151836664876,87.5887112068177,90.81646962742408,70.1433298775649,75.0881200287016
4468,France,2015,79.635044729727,100.0,91.53226082769079,76.45751490798379,100.0
4470,Gabon,2015,40.969945983961395,100.0,88.5287518959349,55.49922578598,52.9497674917045
4472,Georgia,2015,33.034997459516,76.10117865272241,80.31950274531259,39.1443693312704,26.5282071431601
4473,Germany,2015,65.8131785267177,100.0,93.7488397994135,79.1602811834705,92.0889255266523
4474,Ghana,2015,19.759843501801697,28.8263048727413,90.5589582213101,46.37328415783111,41.869634530805705
4475,Greece,2015,58.0427520928148,88.69529874642971,88.9415364248872,82.5057851253236,80.69132135319092
4477,Grenada,2015,50.5437786640816,64.466422971979,94.1451414436147,26.892014616072302,32.3088663103089
4478,Guatemala,2015,37.3591379555433,30.915895919328698,88.3916097688285,30.159371858883702,0.0
4486,Hong Kong,2015,54.156064376593505,76.8857539394508,99.85417309803341,72.5933721791363,69.64136814076679
4487,Hungary,2015,74.2699751288394,100.0,89.6932931754673,44.9690697460587,94.171051969724
4488,Iceland,2015,46.3088216398981,99.0556780791938,88.07136013368348,75.6631278982814,100.0
4489,India,2015,22.4215133171698,67.1805948834209,89.7057414589478,47.866162411229894,32.1616588227279
4490,Indonesia,2015,35.4910435376116,23.7729470026012,100.0,45.5660269815726,57.1335093575597
4491,Iran,2015,40.3754727802781,57.0017327866905,100.0,100.0,72.83950848017551
4492,Iraq,2015,0.0,31.633761736861,100.0,31.836298422474698,34.4845434532715
4493,Ireland,2015,74.9944993509692,69.8566745215372,94.0564856739883,73.6228995691779,100.0
4495,Israel,2015,52.9990170882558,40.616404186006996,90.6408651787805,80.52776885567991,47.7191414561024
4496,Italy,2015,57.9091522865588,86.4870350113476,89.79004208334909,77.72941148536691,78.8262832982133
4497,Jamaica,2015,60.5789975965791,78.7813971358815,88.5070286748625,75.1551202413598,83.3205758318086
4498,Japan,2015,57.5320850600119,100.0,88.19451324274971,100.0,100.0
4500,Jordan,2015,49.603979792881496,31.841914003561396,87.74042689744041,40.1647034978696,67.6580205258979
4501,Kazakhstan,2015,40.942482837572996,0.0,83.43866000763329,70.2137784752149,37.6327931039245
4502,Kenya,2015,29.220383188112503,43.056239387247,88.0796782791726,32.7186841160052,30.8680429004698
4505,Kuwait,2015,39.311954135668,82.9368164745683,90.80246190271922,17.1167838645132,7.34132607626225
4506,Kyrgyzstan,2015,21.847604789973698,35.695224341807,88.2860490700334,24.6189471105087,0.0
4508,Latvia,2015,65.95870240185039,76.1747915741998,89.56305104505991,47.1529263109676,96.6694035975606
4511,Liberia,2015,19.7771293617149,25.9154446633819,87.59476323750299,23.7276087298539,38.564685886705604
4512,Libya,2015,56.9778762890693,89.3081945912568,91.83744824424879,62.048967177528,68.8702927516059
4514,Lithuania,2015,59.789808147608795,100.0,81.5007275252507,65.54405612478371,72.0829460572122
4515,Luxembourg,2015,77.52091836183841,81.71960235600459,90.41531993107321,69.2980664822333,100.0
4517,Madagascar,2015,9.81542409925977,82.3966640759751,88.84618440882342,74.63206237749179,49.9404957016487
4519,Malaysia,2015,33.705981813899896,70.3691493281832,91.02360880600929,83.89120584889179,52.694356098723
4522,Malta,2015,61.4950542164154,100.0,85.6701462475997,49.6238435135018,20.7298328164619
4524,Mauritania,2015,21.8254854489234,49.7912989537403,87.0368428819128,49.9409721939447,41.532875267754605
4525,Mauritius,2015,45.6713283830281,40.3470888016607,87.3052736556966,46.839112287982104,97.3499365608328
4526,Mexico,2015,59.587729985192006,68.2738886396032,100.0,50.841333848252894,81.25283558445071
4528,Moldova,2015,54.1838461302888,100.0,85.7013231460306,34.8612717475456,54.331082625054705
4530,Mongolia,2015,0.0,0.0,53.6683255023288,36.091175956185495,11.9526202469605
4531,Montenegro,2015,58.4266409506322,96.67314246992451,88.68398487644751,100.0,100.0
4533,Mozambique,2015,0.0,49.02696682268021,88.42036988462021,63.3779763868182,46.0842296325813
4538,Netherlands,2015,59.551486910205604,100.0,98.48970970211549,93.1919279429937,85.1318250055665
4540,New Zealand,2015,52.951471353401395,82.6397967216801,88.0206056626769,74.03348340259741,78.1139033957932
4543,Nigeria,2015,50.3515375019987,87.88989425166191,88.6823563091319,43.7087179886661,37.1222890756909
4546,North Macedonia,2015,91.68928285818001,51.33401693099339,97.239516109538,89.44994651022729,58.882526955365
4547,Norway,2015,54.5907499006403,100.0,100.0,94.620870603173,100.0
4548,Oman,2015,21.4665167773899,54.1887217294963,87.1340046576836,0.258153600009052,0.0
4549,Pakistan,2015,48.8323616054744,41.1610258364695,100.0,44.4206895463911,57.354115017691896
4552,Papua New Guinea,2015,45.529099576636895,100.0,88.324599833033,73.0843697349026,49.766432578547295
4554,Peru,2015,21.876619026603798,48.7608306901921,88.4762691460473,57.8477032645171,16.5974502120905
4555,Philippines,2015,26.459653608442103,61.821141142657794,95.69943212340479,65.8465541334989,66.37933428905599
4556,Poland,2015,67.5443298741853,79.7186276542894,89.4738880871862,94.36695162815609,66.16070672214721
4557,Portugal,2015,60.746857134457706,86.6630712280085,46.7691710148132,77.47188105400491,94.2389950789377
4559,Republic of Congo,2015,0.0,100.0,87.99452133001999,45.7534199710485,0.0
4560,Romania,2015,100.0,100.0,92.49238566622921,100.0,62.425919467220794
4561,Russia,2015,54.2193596250669,66.8482641406859,86.5761987750296,55.343595104852604,100.0
4562,Rwanda,2015,20.7175563364907,43.446692017486896,87.5817417714302,35.1254910653854,51.8548162256286
4564,Saint Kitts and Nevis,2015,50.06961497526,100.0,88.11744811766759,100.0,16.421850838598
4565,Saint Lucia,2015,50.161481429346,67.7688213445367,95.3116765834267,6.84024227353525,30.167406344566697
4566,Saint Vincent and the Grenadines,2015,62.892278227411005,87.08049582995459,88.1612287191338,63.8169015644757,36.2401693265688
4570,Saudi Arabia,2015,27.957388142977802,46.9061902341138,90.1972945133487,47.1891624789273,6.254467896653099
4572,Serbia,2015,79.43369226306709,93.5406308348893,88.74966522832831,91.1320082339317,89.53783801136429
4574,Sierra Leone,2015,9.863851381358199,38.99747295786221,87.5563871110065,32.3202537659023,52.8123924044913
4575,Singapore,2015,10.925607827775302,44.387349525923206,92.1976412637485,100.0,31.454829972002
4577,Slovakia,2015,79.6264667210748,98.1188738431071,78.3333683864769,100.0,61.6153938983149
4578,Slovenia,2015,68.9105396725609,100.0,91.3978273276449,76.1455575040073,66.42088015147951
4581,South Africa,2015,55.6004723467299,72.02850099188909,86.5319825567388,80.859470583932,49.0877849888871
4582,South Korea,2015,41.23098205934021,100.0,100.0,72.66555793586309,100.0
4584,Spain,2015,62.8876542895782,85.4898595565967,97.57538105082969,78.871437395312,100.0
4588,Suriname,2015,44.701156697611104,38.369053036885795,100.0,57.1425890689017,68.7028128739336
4589,Sweden,2015,67.5273692584084,100.0,98.8155192118729,100.0,100.0
4590,Switzerland,2015,71.18599842932049,60.442910406385295,91.19801252157141,90.2141472702895,100.0
4592,Taiwan,2015,57.287312845798596,77.40010486807749,91.8310087663911,74.12555804156909,78.75571201146809
4593,Tajikistan,2015,34.78922696058039,9.705778241009028,100.0,14.446856511863,34.3908637912414
4595,Thailand,2015,38.963759267199,70.5884527456346,95.3210374162249,45.1529885612043,42.5779056352919
4601,Turkey,2015,37.9262718189716,61.16717703562261,84.7473920329485,0.0,50.150128437125595
4602,Turkmenistan,2015,32.1282537613137,47.42162672576921,87.6670206585803,61.7961079084395,20.9714908478757
4606,Ukraine,2015,62.5891877381012,88.12988554788241,90.0731517789007,58.7465317795283,80.8894715827388
4607,United Arab Emirates,2015,23.2916648719817,55.609795427433994,92.3973438919645,33.5899957095619,74.4175406330661
4608,United Kingdom,2015,84.98537377570709,100.0,94.7560788800926,79.5405622765278,100.0
4609,United States of America,2015,69.0917071342482,69.4528510278826,92.1649552793052,83.23165940208091,100.0
4610,Uruguay,2015,46.4407954168989,83.8981880340086,92.26379927010021,69.40954582528971,3.28275016737392
4611,Uzbekistan,2015,73.5688508069675,53.57877051218821,72.5658449628525,15.0044163550559,97.211439659536
4613,Venezuela,2015,50.997491547558695,77.1796203401576,94.9410701537832,65.2593414027151,61.272558420683794
4618,Zambia,2015,0.43942505477205895,45.6171509580184,88.04271526247759,46.2763852579644,33.143064800542696
4621,Albania,2016,37.1695866487158,85.1432625056923,88.8966926373025,66.50730877283189,100.0
4622,Algeria,2016,35.3558047990752,100.0,90.2239275113299,25.7588660085773,60.962098277086895
4624,Angola,2016,29.3352238954525,100.0,88.70605312684229,64.73977288245071,7.1252390093690705
4626,Antigua and Barbuda,2016,47.1406291326746,97.1845478180756,89.3730948043419,77.51448813271921,0.0
4627,Argentina,2016,47.0916440222848,100.0,92.44065055522671,72.45119822018941,90.33029143764792
4628,Armenia,2016,41.5364186354608,56.461921330800706,88.8279849260546,0.0,57.6334495113036
4630,Australia,2016,62.612608859226896,92.05187827198161,90.6470689227146,80.7073639950472,56.9140306090858
4631,Austria,2016,69.31205910634729,100.0,79.1789253954948,64.3456564937772,100.0
4632,Azerbaijan,2016,41.0529265497225,33.4378923783517,89.7830242570809,53.3007030461102,37.4227322515689
4634,Bahrain,2016,63.0612821711074,27.9281854958121,96.0419043665792,52.1589726482127,100.0
4637,Belarus,2016,56.2810638231577,48.8833261424952,89.16834256138529,0.0,15.6694970346592
4638,Belgium,2016,60.0964777733842,100.0,92.6212920137677,97.0274471224579,100.0
4643,Bolivia,2016,24.0634148280236,48.004123088251106,91.06764536132108,57.3999909618986,2.68528626348663
4644,Bosnia and Herzegovina,2016,46.989491937948294,69.6164611515889,90.15891247745242,6.59415786325138,75.6969025777656
4646,Brazil,2016,36.7393936289615,64.9993053965994,97.35869322088209,52.759542067489,53.8679573618337
4648,Brunei Darussalam,2016,47.6150030811873,76.8926085727733,88.9060762383835,57.8562014695565,35.0757266331775
4649,Bulgaria,2016,68.8521879873634,100.0,83.1750321128391,56.7973609934535,100.0
4654,Cameroon,2016,52.54149912242251,100.0,100.0,74.30811059276391,77.3050653226802
4655,Canada,2016,62.4826109118753,83.2875092539823,91.40212933444741,58.268272059906394,78.166205740172
4659,Chile,2016,43.9271141854251,81.53844876039021,75.3988532762457,100.0,20.0334517757456
4660,China,2016,32.9371239780156,39.07348534131221,89.04899597240791,58.56590537980271,37.99388028721229
4661,Colombia,2016,34.1906226250344,88.1260125575247,77.90573510123859,100.0,25.8164502099835
4662,Comoros,2016,28.529191542277,19.2858886693382,88.77999664693701,58.880959599878594,53.4680698927135
4664,Costa Rica,2016,48.133096498825594,62.377892244132205,89.123358689081,47.3649874568396,86.536345376738
4666,Croatia,2016,58.8538720453033,90.28204864720541,93.2623986627397,99.0241739339859,80.6920404341817
4667,Cuba,2016,42.6552500768567,82.2627722954167,88.96204286145229,71.6753667184937,100.0
4669,Cyprus,2016,60.119981462831,59.6319005741846,94.15432826833141,75.5402870427907,100.0
4670,Czech Republic,2016,78.22756948648579,87.2696129096756,79.77286393383841,83.9149304671524,97.0253576613723
4672,Denmark,2016,100.0,100.0,98.28727077603969,71.49020237538191,100.0
4676,Ecuador,2016,39.8171723041226,85.62141540611691,89.1882376042214,67.24027634648189,34.7424538401003
4677,Egypt,2016,50.960266636791,61.3004630060124,93.1489883551569,48.6280981048772,17.996825342873198
4678,El Salvador,2016,46.5206675627727,100.0,88.8560779591265,100.0,100.0
4681,Estonia,2016,52.0253843378722,100.0,89.4500433619593,55.7995196064972,50.8757172214458
4683,Ethiopia,2016,1.65976424082506,29.5189131652208,88.9286336756674,36.0872978331355,35.4521491407185
4687,Finland,2016,68.9614572372434,95.3048960259692,91.98349558922449,68.8685366136231,75.0881200287016
4688,France,2016,81.18682803414241,100.0,92.70681232212259,76.2063104837091,100.0
4690,Gabon,2016,44.156742360120894,100.0,89.23689616792629,54.031586945627794,52.9497674917045
4692,Georgia,2016,34.806377580992,77.37114642862299,81.9771864674466,35.7628983004441,26.5282071431601
4693,Germany,2016,62.2204784592776,100.0,94.2040618433585,81.28117321232659,92.0889255266523
4694,Ghana,2016,15.1369251923682,30.175191403095898,89.05001073285321,41.6706097637837,41.869634530805705
4695,Greece,2016,58.3301230601178,88.6721182217296,89.4918201688442,82.8568229985192,80.69132135319092
4697,Grenada,2016,54.3086454512689,58.8582421282971,94.1944958522506,27.257731429519502,32.3088663103089
4698,Guatemala,2016,30.571276113111402,38.3871012747999,89.0817942672443,32.5574226564073,0.0
4706,Hong Kong,2016,53.5458463677874,77.2455311944833,100.0,78.1421586238173,69.64136814076679
4707,Hungary,2016,73.46614010204459,100.0,89.4297309668848,41.632803304330295,94.171051969724
4708,Iceland,2016,46.293521594607704,99.27611869040341,89.9302987552885,74.1413706467805,100.0
4709,India,2016,25.112976659380102,68.27551970027021,91.5955596442891,53.4687672614548,32.1616588227279
4710,Indonesia,2016,44.912179663709296,27.459376348896104,100.0,48.46586999937,57.1335093575597
4711,Iran,2016,41.5698554804939,53.4359576877466,100.0,97.73038491896759,72.83950848017551
4712,Iraq,2016,0.0,40.6342264830301,100.0,48.88624874074039,34.4845434532715
4713,Ireland,2016,70.2792100790882,54.391789465838,93.56662199142141,70.4298922074595,100.0
4715,Israel,2016,55.431344226725905,40.1125069157715,91.0122643760155,72.29484744214909,47.7191414561024
4716,Italy,2016,58.198942455198704,87.63239037256528,90.5577913229083,76.03890318880259,78.8262832982133
4717,Jamaica,2016,59.1712697800871,73.7677059140582,89.1983973531456,76.6766013091108,83.3205758318086
4718,Japan,2016,57.90269047263661,100.0,87.76803763805391,100.0,100.0
4720,Jordan,2016,55.181195732546605,36.44550766208621,88.64340900059419,44.343204857535,67.6580205258979
4721,Kazakhstan,2016,46.369811307857596,0.0,87.836387951344,65.06982499891379,37.6327931039245
4722,Kenya,2016,31.0887611528613,64.3835040883438,89.32982177895859,59.6065732953098,30.8680429004698
4725,Kuwait,2016,42.976152163094206,69.35611814372561,91.2839634556803,27.5865605567132,7.34132607626225
4726,Kyrgyzstan,2016,29.3177771741955,40.054357276344,89.03996426082621,26.9693908570851,0.0
4728,Latvia,2016,65.7829752093791,74.98552109143941,89.81324773986559,48.024719690551,96.6694035975606
4731,Liberia,2016,10.2569633041627,27.011632807688898,88.629612936662,30.182209813116497,38.564685886705604
4732,Libya,2016,57.6494547878792,88.05036438388979,91.90936015770859,67.9120164143033,68.8702927516059
4734,Lithuania,2016,59.8746966823909,100.0,80.30422098803099,84.0077508362201,72.0829460572122
4735,Luxembourg,2016,79.2072731386568,82.9320738905219,91.2766611957828,67.9622044860146,100.0
4737,Madagascar,2016,11.1683628018614,85.40891398732279,89.33098220525221,74.60171750763449,49.9404957016487
4739,Malaysia,2016,37.3571100364388,67.1184191868969,90.3524499430192,100.0,52.694356098723
4742,Malta,2016,57.8308415953011,100.0,86.1182065387389,51.6161902530248,20.7298328164619
4744,Mauritania,2016,22.559270688920304,39.036478901528604,88.0884293371707,41.2013140023386,41.532875267754605
4745,Mauritius,2016,44.3995625401779,44.2178762194726,88.044393444375,43.6881703847657,97.3499365608328
4746,Mexico,2016,60.5274418307763,68.5771092350527,100.0,52.5224128076633,81.25283558445071
4748,Moldova,2016,48.1330559180774,97.12787984712308,86.18887665918008,6.45209748567832,54.331082625054705
4750,Mongolia,2016,0.0,0.0,53.6683255023288,28.2518061518912,11.9526202469605
4751,Montenegro,2016,55.8642550582893,96.4890156825691,89.2895656537081,97.84973278459391,100.0
4753,Mozambique,2016,0.0,57.9891844008497,88.07187185358391,78.7310598947001,46.0842296325813
4758,Netherlands,2016,57.8066813229671,100.0,99.48690319319469,50.84156501201771,85.1318250055665
4760,New Zealand,2016,53.1560562116463,83.8134007185857,88.6907225384241,69.5978843230324,78.1139033957932
4763,Nigeria,2016,42.34355808459671,83.7044778138318,89.31704894207908,37.5755861969558,37.1222890756909
4766,North Macedonia,2016,86.66759238929991,52.5836381419435,96.61109625728528,74.5900931337905,58.882526955365
4767,Norway,2016,62.5625264170599,100.0,100.0,82.98378639862891,100.0
4768,Oman,2016,23.8934652422259,47.44921686352679,88.5164434185082,2.8456831794780695,0.0
4769,Pakistan,2016,47.3755846584935,41.106658144841795,100.0,44.27093856692311,57.354115017691896
4772,Papua New Guinea,2016,40.7068842264204,90.2676048166139,89.4440474093832,70.9075150593949,49.766432578547295
4774,Peru,2016,25.609531388540603,53.7794338966491,89.2173264384448,61.3715495161183,16.5974502120905
4775,Philippines,2016,24.2003345727293,64.9072430182821,95.5382923694513,64.42164041267321,66.37933428905599
4776,Poland,2016,65.1824416548472,75.2476120362946,87.58465990137908,92.6014529112508,66.16070672214721
4777,Portugal,2016,59.1087614120174,88.9914644542295,55.45763013702211,80.941826008457,94.2389950789377
4779,Republic of Congo,2016,0.0,100.0,88.8771311288251,41.39619386234929,0.0
4780,Romania,2016,94.9742711074411,100.0,91.30809670052359,100.0,62.425919467220794
4781,Russia,2016,55.37356884111179,65.03230384480311,87.00267285931092,54.8407557587741,100.0
4782,Rwanda,2016,17.0990186420336,47.4433247306046,88.6917199810398,38.4448180125008,51.8548162256286
4784,Saint Kitts and Nevis,2016,50.85135216698179,100.0,88.9159396705742,100.0,16.421850838598
4785,Saint Lucia,2016,50.687689563569094,68.1130157013059,95.27388445381,14.193762530250499,30.167406344566697
4786,Saint Vincent and the Grenadines,2016,65.6861354846793,88.6721911874206,88.84474236475549,69.2582751569382,36.2401693265688
4790,Saudi Arabia,2016,26.7693052317979,44.8830975734869,90.6877989753595,41.6527811398839,6.254467896653099
4792,Serbia,2016,65.0184391098107,98.12406932019721,89.3533762627557,98.8383222960514,89.53783801136429
4794,Sierra Leone,2016,5.11488201871921,21.1978228796893,88.6984394053243,16.2175509965512,52.8123924044913
4795,Singapore,2016,11.1485530955674,42.5217843989349,91.8970810912869,100.0,31.454829972002
4797,Slovakia,2016,75.1367256802332,88.4357979106522,82.83172688760321,100.0,61.6153938983149
4798,Slovenia,2016,67.85204454398699,100.0,91.3757338396973,76.0621804029585,66.42088015147951
4801,South Africa,2016,57.0079939502306,73.70077950205979,86.2396593619664,88.9371993296578,49.0877849888871
4802,South Korea,2016,43.656996397918206,100.0,100.0,77.05469135349759,100.0
4804,Spain,2016,64.08731212623479,86.60901382868592,100.0,74.3946013016579,100.0
4808,Suriname,2016,43.976490273318994,42.4538173503006,100.0,57.825902786802594,68.7028128739336
4809,Sweden,2016,66.93880117059109,100.0,98.68307733567529,86.947887242882,100.0
4810,Switzerland,2016,71.682038387577,100.0,92.2345936722893,90.47532982946,100.0
4812,Taiwan,2016,56.2128711686603,76.04155406173442,91.26141808264359,67.70156110635399,78.75571201146809
4813,Tajikistan,2016,29.541202909867703,18.9803102326152,100.0,20.941727604574698,34.3908637912414
4815,Thailand,2016,37.8755799208934,82.9491338037715,95.00445995492309,63.040476279488296,42.5779056352919
4821,Turkey,2016,37.9159026266491,72.765941833599,86.3616928205829,0.0,50.150128437125595
4822,Turkmenistan,2016,31.2272478933776,28.9211043253479,88.6424598918021,50.542931321756605,20.9714908478757
4826,Ukraine,2016,60.3050695374656,86.85996124970741,89.24703005407791,64.8166104691083,80.8894715827388
4827,United Arab Emirates,2016,23.9731160090593,53.3274195377985,92.56044529125221,38.2876955122899,74.4175406330661
4828,United Kingdom,2016,89.26066656039379,100.0,95.9341498955414,77.10934224218259,100.0
4829,United States of America,2016,68.8068589648901,73.0569188826768,93.26792433856741,81.08695079739691,100.0
4830,Uruguay,2016,44.741858622616604,83.2118886415868,83.2484670000826,69.4414337562649,3.28275016737392
4831,Uzbekistan,2016,72.9113269235838,48.5821295065172,75.179727107789,17.564422191854902,97.211439659536
4833,Venezuela,2016,55.2436278577847,80.34174187143559,95.6650678747296,67.2376131903888,61.272558420683794
4838,Zambia,2016,0.0,48.02525665948279,88.94668660902451,48.2351146116805,33.143064800542696
4841,Albania,2017,41.174079770746495,79.1540520719646,89.44438608518091,61.8619348247244,100.0
4842,Algeria,2017,36.5915383776636,100.0,90.6624283951654,28.363053782842698,60.962098277086895
4844,Angola,2017,30.3248185324945,100.0,89.31979065032101,63.1632653698306,7.1252390093690705
4846,Antigua and Barbuda,2017,48.3715596068909,100.0,89.8475548147624,77.76731363704559,0.0
4847,Argentina,2017,48.233172945384396,88.0558074289858,90.6923423366091,58.0210545141388,90.33029143764792
4848,Armenia,2017,39.285178583351005,54.731463632161706,89.442790914841,0.0,57.6334495113036
4850,Australia,2017,66.69117680776141,85.83185914631709,90.88683498818921,70.1284619548224,56.9140306090858
4851,Austria,2017,62.8194142990915,100.0,87.8409563600904,66.88677718018171,100.0
4852,Azerbaijan,2017,42.4122549539634,43.8133589795206,88.85966190620621,60.9134441313627,37.4227322515689
4854,Bahrain,2017,72.9937850393213,27.1456065381186,95.7111896011991,56.148265565541706,100.0
4857,Belarus,2017,57.687188165486496,54.785837507501896,89.5991778307515,0.0,15.6694970346592
4858,Belgium,2017,57.89856470197579,100.0,93.6384006279068,100.0,100.0
4863,Bolivia,2017,29.5739353761491,48.5613204883386,91.2856095410386,56.459972479473294,2.68528626348663
4864,Bosnia and Herzegovina,2017,52.8736579272442,69.4753370793666,90.56625185480391,24.754172839421898,75.6969025777656
4866,Brazil,2017,41.4037793237454,66.1839612472125,96.5091575337,47.555503548346,53.8679573618337
4868,Brunei Darussalam,2017,43.9689181174113,75.6792911086753,89.4265489354495,55.78005034190121,35.0757266331775
4869,Bulgaria,2017,60.235318268368395,100.0,82.1974366032512,58.2131113128064,100.0
4874,Cameroon,2017,50.54947857058121,100.0,100.0,62.366224228070706,77.3050653226802
4875,Canada,2017,59.87679949493239,84.3626289060969,91.6204701915447,58.30413966101771,78.166205740172
4879,Chile,2017,43.4726415734142,79.82284106366049,77.8643817884619,100.0,20.0334517757456
4880,China,2017,38.702217116557,39.325803336049105,88.9325221490666,57.2088196738039,37.99388028721229
4881,Colombia,2017,39.115920072129896,90.30854111672541,81.0151453855097,98.2086840476267,25.8164502099835
4882,Comoros,2017,35.2865700951112,24.959989030739102,89.4660722884363,59.8233355315178,53.4680698927135
4884,Costa Rica,2017,43.322914162891905,63.357219118211695,89.5742814898314,45.733319701351796,86.536345376738
4886,Croatia,2017,59.3797834271866,93.1616889543988,93.4239521486853,100.0,80.6920404341817
4887,Cuba,2017,49.003925034610994,93.04527303351549,89.53546037393092,69.5009034808929,100.0
4889,Cyprus,2017,59.327853496007,56.511067141122,94.61720573693131,76.134092220005,100.0
4890,Czech Republic,2017,73.8706302790719,84.69515191318071,83.52396061202501,99.24905086647681,97.0253576613723
4892,Denmark,2017,100.0,100.0,100.0,69.65816925337629,100.0
4896,Ecuador,2017,45.7449298573375,97.41718766294359,89.7133266822745,81.9743654945704,34.7424538401003
4897,Egypt,2017,52.8956686192254,54.9456271712222,93.09987802877541,55.7890095319632,17.996825342873198
4898,El Salvador,2017,40.4176347994917,100.0,89.285601554783,100.0,100.0
4901,Estonia,2017,47.4705557603516,100.0,90.3872109862098,56.3933131504634,50.8757172214458
4903,Ethiopia,2017,1.47689521913064,32.6065318078246,89.353527101411,37.2897921683704,35.4521491407185
4907,Finland,2017,74.3303605207965,100.0,93.3485212905793,63.7954957085219,75.0881200287016
4908,France,2017,79.4764072739725,100.0,93.9117885985332,69.4652950615473,100.0
4910,Gabon,2017,49.61910971686561,100.0,89.7515715154599,52.7192128588663,52.9497674917045
4912,Georgia,2017,35.8629729056604,82.3227509968276,83.8877297708483,40.066229099513,26.5282071431601
4913,Germany,2017,60.6396061200727,100.0,94.61301271274651,82.4380595091225,92.0889255266523
4914,Ghana,2017,10.595956364537901,33.5023037268332,89.6119994248391,37.72425730524971,41.869634530805705
4915,Greece,2017,58.4847431935783,88.5740842998267,90.3126669027429,82.53693592135859,80.69132135319092
4917,Grenada,2017,57.8025757261088,54.7032645275244,94.2285803470548,28.2846237235887,32.3088663103089
4918,Guatemala,2017,26.462606218526002,43.603858653180104,89.614022194542,34.534798533225796,0.0
4926,Hong Kong,2017,50.231321433129104,78.090190789094,100.0,81.0524278143017,69.64136814076679
4927,Hungary,2017,66.3687013648218,100.0,89.75562692626872,23.160716429362804,94.171051969724
4928,Iceland,2017,44.9499739358962,100.0,92.34592456493691,67.6193655277851,100.0
4929,India,2017,28.0549439050602,68.2704840427505,91.01489467927472,56.7813953136022,32.1616588227279
4930,Indonesia,2017,52.07349162581679,30.170952206844202,100.0,50.9833264987804,57.1335093575597
4931,Iran,2017,42.2694465800739,51.50993527738979,100.0,67.3271792805255,72.83950848017551
4932,Iraq,2017,8.02659294404734,56.02646448692371,100.0,61.953735561049996,34.4845434532715
4933,Ireland,2017,65.1244000437601,43.849016584295995,92.8993591550918,66.1585257085521,100.0
4935,Israel,2017,57.46690845107679,39.281045000444706,91.34601008939741,58.5863969337376,47.7191414561024
4936,Italy,2017,59.977912931679704,91.1704346752328,91.4010360792302,75.683176187413,78.8262832982133
4937,Jamaica,2017,60.1288848080422,70.063658178018,89.71791695568942,79.651739776923,83.3205758318086
4938,Japan,2017,57.6028714320609,100.0,87.5626080687718,100.0,100.0
4940,Jordan,2017,59.119613871058796,40.100392496233894,89.26403425069441,37.5945674529831,67.6580205258979
4941,Kazakhstan,2017,47.010662366050994,0.0,91.77344201568079,54.5743209319002,37.6327931039245
4942,Kenya,2017,33.810089290815704,63.7406154375383,90.2136071070163,60.7169030117196,30.8680429004698
4945,Kuwait,2017,48.0701203446285,60.7633549248619,91.4989727429097,33.829851183085296,7.34132607626225
4946,Kyrgyzstan,2017,34.065688754815,46.2089151156084,89.60686252406342,33.756083864203504,0.0
4948,Latvia,2017,65.84581920962279,70.9409327906619,90.1843843016288,48.6676981369347,96.6694035975606
4951,Liberia,2017,6.87291669874466,29.7325712991816,89.3269130165234,34.996469099426605,38.564685886705604
4952,Libya,2017,57.9642572005262,86.58552881333229,91.927907001854,72.5202893305492,68.8702927516059
4954,Lithuania,2017,55.1866771236723,100.0,80.4085924219465,93.64273205846659,72.0829460572122
4955,Luxembourg,2017,78.70785736962401,81.68276383799349,91.65482483768169,67.4879079427839,100.0
4957,Madagascar,2017,12.5715518459606,86.1143833070558,89.706801211072,67.0736269137313,49.9404957016487
4959,Malaysia,2017,40.0529643727319,63.693531609628,89.27092427772641,100.0,52.694356098723
4962,Malta,2017,52.8333668736495,100.0,85.8195929817312,65.048014709549,20.7298328164619
4964,Mauritania,2017,21.5432509900272,32.574058968112105,88.6794452212813,35.678189665376,41.532875267754605
4965,Mauritius,2017,43.23641004174279,47.400421353073206,88.6407455540098,39.9231604629488,97.3499365608328
4966,Mexico,2017,59.5409828108578,69.0040221640265,100.0,53.155764807009604,81.25283558445071
4968,Moldova,2017,43.0242889729174,82.3290971809387,86.8789646040713,0.0,54.331082625054705
4970,Mongolia,2017,7.66446758289122,0.0,69.4008452628145,13.959430585569198,11.9526202469605
4971,Montenegro,2017,54.531635381917496,90.69822118292109,89.7654603308138,83.6462367207461,100.0
4973,Mozambique,2017,0.0,61.5646851076105,87.9844759028192,88.5871326779906,46.0842296325813
4978,Netherlands,2017,57.78783943893001,100.0,100.0,14.046729695697902,85.1318250055665
4980,New Zealand,2017,51.386767223792106,85.6765009879292,89.46104927975661,65.4204160922853,78.1139033957932
4983,Nigeria,2017,36.1209489684491,84.4204143745499,89.8280107317318,33.4552077826886,37.1222890756909
4986,North Macedonia,2017,81.0151169690929,56.088561889062994,95.4137653189094,70.576975606405,58.882526955365
4987,Norway,2017,72.5146206190078,100.0,100.0,78.9915045206867,100.0
4988,Oman,2017,26.175746650032202,46.4403728660238,89.59603267206671,6.09821841058759,0.0
